year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,5
1913,0,0
1914,0,5
1915,0,12
1916,0,15
1917,0,10
1918,8,9
1919,0,10
1920,7,10
1921,0,12
1922,7,11
1923,5,6
1924,5,9
1925,10,12
1926,8,15
1927,12,15
1928,7,12
1929,9,22
1930,12,16
1931,12,19
1932,16,22
1933,19,16
1934,27,13
1935,24,18
1936,26,21
1937,35,17
1938,41,12
1939,26,26
1940,42,23
1941,39,19
1942,52,15
1943,54,13
1944,49,15
1945,46,14
1946,65,21
1947,53,10
1948,36,9
1949,45,19
1950,34,16
1951,36,23
1952,31,22
1953,26,22
1954,16,21
1955,20,19
1956,17,18
1957,24,10
1958,19,13
1959,22,7
1960,17,6
1961,16,7
1962,21,8
1963,14,12
1964,10,7
1965,17,5
1966,10,10
1967,10,6
1968,13,5
1969,18,0
1970,17,0
1971,10,0
1972,10,0
1973,6,0
1974,7,0
1975,12,0
1976,6,5
1977,5,0
1978,6,0
1979,0,6
1980,7,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,5,0
1991,7,0
1992,0,0
1993,0,0
1994,6,0
1995,0,0
1996,0,0
1997,5,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,5,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
