year,F,M
1880,0,0
1881,6,0
1882,0,0
1883,0,0
1884,9,0
1885,5,0
1886,0,0
1887,0,0
1888,7,0
1889,10,0
1890,6,0
1891,5,0
1892,8,0
1893,6,0
1894,12,5
1895,11,0
1896,10,0
1897,5,0
1898,8,0
1899,9,0
1900,12,0
1901,6,0
1902,10,0
1903,13,0
1904,10,0
1905,12,0
1906,15,0
1907,16,0
1908,12,0
1909,8,0
1910,15,0
1911,15,0
1912,7,0
1913,18,0
1914,18,0
1915,18,0
1916,18,0
1917,20,6
1918,23,0
1919,24,0
1920,24,0
1921,18,6
1922,20,0
1923,16,0
1924,13,6
1925,16,0
1926,22,0
1927,13,5
1928,12,0
1929,16,5
1930,10,0
1931,10,5
1932,11,0
1933,8,0
1934,10,0
1935,10,0
1936,8,0
1937,6,0
1938,7,0
1939,12,0
1940,11,5
1941,6,0
1942,6,0
1943,7,0
1944,0,5
1945,0,7
1946,8,5
1947,11,6
1948,5,9
1949,5,0
1950,5,5
1951,6,5
1952,8,0
1953,5,5
1954,7,6
1955,0,8
1956,10,0
1957,9,12
1958,12,11
1959,11,9
1960,8,10
1961,13,0
1962,8,10
1963,7,8
1964,15,14
1965,9,9
1966,11,8
1967,14,11
1968,18,0
1969,11,9
1970,22,8
1971,23,11
1972,24,10
1973,21,6
1974,14,5
1975,37,6
1976,26,0
1977,26,0
1978,20,0
1979,19,0
1980,15,11
1981,16,6
1982,22,5
1983,11,0
1984,13,0
1985,15,0
1986,15,6
1987,15,0
1988,12,0
1989,10,5
1990,10,6
1991,15,0
1992,8,0
1993,0,0
1994,6,0
1995,0,0
1996,7,0
1997,0,0
1998,8,0
1999,0,0
2000,5,0
2001,8,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
