year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,7,0
1971,0,0
1972,0,0
1973,5,0
1974,0,0
1975,7,0
1976,9,0
1977,7,0
1978,13,0
1979,7,0
1980,13,0
1981,11,0
1982,17,0
1983,12,0
1984,13,0
1985,11,0
1986,16,0
1987,20,0
1988,18,0
1989,19,0
1990,22,5
1991,23,0
1992,44,6
1993,28,0
1994,29,0
1995,31,0
1996,47,0
1997,41,0
1998,63,0
1999,50,0
2000,51,0
2001,77,7
2002,85,5
2003,80,9
2004,114,15
2005,131,10
2006,110,5
2007,91,9
2008,89,7
2009,92,6
2010,76,10
2011,66,6
2012,92,0
2013,88,6
2014,74,10
2015,68,5
2016,88,0
2017,81,9
2018,58,9
2019,63,7
