year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,5,0
1921,0,0
1922,5,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,5,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,5,0
1949,5,0
1950,0,0
1951,0,0
1952,7,0
1953,0,0
1954,0,0
1955,7,0
1956,8,0
1957,9,0
1958,0,0
1959,5,0
1960,0,0
1961,0,0
1962,0,0
1963,6,0
1964,5,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,10,0
1970,0,0
1971,7,0
1972,17,0
1973,13,0
1974,14,0
1975,18,5
1976,23,6
1977,22,0
1978,20,6
1979,13,0
1980,14,0
1981,14,0
1982,10,0
1983,14,0
1984,15,5
1985,20,0
1986,34,0
1987,12,7
1988,24,0
1989,42,0
1990,40,0
1991,62,8
1992,89,10
1993,92,18
1994,124,37
1995,134,40
1996,135,23
1997,126,27
1998,143,19
1999,122,18
2000,118,19
2001,91,17
2002,89,13
2003,82,11
2004,82,6
2005,54,7
2006,51,5
2007,42,0
2008,40,7
2009,24,6
2010,26,7
2011,38,0
2012,30,0
2013,19,0
2014,30,0
2015,30,5
2016,44,0
2017,31,5
2018,33,0
2019,20,0
