year,F,M
1880,0,0
1881,5,0
1882,7,0
1883,6,0
1884,5,0
1885,9,0
1886,5,0
1887,9,0
1888,16,0
1889,6,0
1890,0,0
1891,7,0
1892,18,0
1893,16,5
1894,11,0
1895,13,5
1896,10,0
1897,17,0
1898,15,0
1899,17,0
1900,15,0
1901,12,0
1902,10,0
1903,5,0
1904,0,0
1905,5,0
1906,9,0
1907,8,0
1908,10,0
1909,5,5
1910,10,0
1911,12,5
1912,13,5
1913,7,8
1914,18,10
1915,19,11
1916,15,7
1917,24,12
1918,17,17
1919,14,22
1920,9,17
1921,15,16
1922,16,16
1923,21,18
1924,21,21
1925,20,11
1926,18,15
1927,10,20
1928,18,17
1929,16,13
1930,8,9
1931,15,15
1932,11,12
1933,13,13
1934,8,8
1935,11,6
1936,20,8
1937,13,10
1938,20,6
1939,24,12
1940,58,7
1941,74,11
1942,119,12
1943,99,9
1944,83,9
1945,95,12
1946,135,10
1947,225,11
1948,240,14
1949,327,17
1950,295,16
1951,337,16
1952,415,11
1953,407,13
1954,359,12
1955,482,7
1956,479,15
1957,529,8
1958,535,16
1959,485,15
1960,585,10
1961,529,7
1962,523,7
1963,557,9
1964,527,5
1965,468,7
1966,735,9
1967,852,12
1968,1039,15
1969,1203,9
1970,1311,14
1971,1384,8
1972,1480,12
1973,1513,8
1974,2706,11
1975,3027,14
1976,2010,11
1977,1757,11
1978,1533,6
1979,1458,9
1980,1114,12
1981,1031,6
1982,1040,0
1983,1099,10
1984,1116,9
1985,1082,7
1986,980,9
1987,808,6
1988,761,7
1989,656,0
1990,573,0
1991,452,0
1992,458,0
1993,373,7
1994,312,0
1995,255,0
1996,217,0
1997,222,0
1998,187,0
1999,150,0
2000,123,0
2001,114,0
2002,106,0
2003,108,0
2004,78,0
2005,82,0
2006,62,0
2007,67,0
2008,75,0
2009,56,0
2010,64,0
2011,50,0
2012,53,0
2013,39,0
2014,31,0
2015,46,0
2016,30,0
2017,34,0
2018,35,0
2019,30,0
