year,Girls,Boys
1880,0,17
1881,0,12
1882,7,13
1883,0,10
1884,0,9
1885,0,17
1886,0,13
1887,0,9
1888,0,16
1889,5,11
1890,7,9
1891,0,8
1892,0,11
1893,6,16
1894,0,18
1895,6,11
1896,0,21
1897,6,11
1898,5,10
1899,0,8
1900,5,12
1901,0,10
1902,0,12
1903,12,9
1904,5,12
1905,8,13
1906,0,16
1907,6,14
1908,5,13
1909,5,24
1910,8,23
1911,0,21
1912,12,20
1913,11,28
1914,10,32
1915,12,53
1916,14,42
1917,14,56
1918,21,50
1919,21,57
1920,12,61
1921,12,75
1922,13,60
1923,17,59
1924,16,59
1925,19,52
1926,9,42
1927,19,55
1928,12,44
1929,13,44
1930,11,53
1931,8,47
1932,15,43
1933,14,55
1934,12,58
1935,15,61
1936,22,80
1937,8,73
1938,15,99
1939,20,97
1940,21,134
1941,11,175
1942,19,207
1943,29,261
1944,24,248
1945,21,237
1946,30,305
1947,34,357
1948,34,436
1949,44,447
1950,40,443
1951,41,442
1952,51,462
1953,75,407
1954,72,509
1955,81,490
1956,125,555
1957,114,787
1958,127,585
1959,127,778
1960,118,760
1961,121,626
1962,107,785
1963,119,764
1964,75,749
1965,78,689
1966,72,763
1967,111,629
1968,124,663
1969,129,622
1970,155,570
1971,186,543
1972,156,411
1973,154,385
1974,177,306
1975,204,359
1976,183,326
1977,165,270
1978,131,231
1979,101,197
1980,84,195
1981,97,186
1982,76,177
1983,82,157
1984,65,179
1985,64,197
1986,45,182
1987,40,177
1988,41,161
1989,47,172
1990,47,157
1991,34,142
1992,31,125
1993,25,113
1994,24,105
1995,22,87
1996,27,65
1997,23,81
1998,18,81
1999,16,47
2000,19,53
2001,13,49
2002,8,34
2003,0,39
2004,11,34
2005,14,30
2006,0,27
2007,8,35
2008,7,34
2009,7,25
2010,7,24
2011,9,29
2012,5,27
2013,6,22
2014,7,21
2015,0,32
2016,0,35
2017,5,31
2018,5,22
2019,0,40
