year,Girls,Boys
1880,0,6
1881,0,7
1882,0,11
1883,0,5
1884,0,0
1885,0,8
1886,0,6
1887,0,0
1888,0,10
1889,0,6
1890,0,8
1891,0,12
1892,0,11
1893,0,5
1894,0,11
1895,9,19
1896,0,13
1897,6,17
1898,0,18
1899,7,16
1900,8,27
1901,6,17
1902,8,35
1903,6,38
1904,5,22
1905,6,41
1906,5,21
1907,6,24
1908,10,34
1909,10,43
1910,12,69
1911,13,39
1912,11,97
1913,14,95
1914,5,141
1915,21,189
1916,21,228
1917,19,196
1918,23,246
1919,22,257
1920,18,241
1921,22,205
1922,19,214
1923,12,221
1924,22,234
1925,16,244
1926,11,264
1927,10,214
1928,18,225
1929,13,201
1930,18,214
1931,15,201
1932,12,178
1933,13,179
1934,7,227
1935,11,216
1936,9,179
1937,17,196
1938,11,207
1939,12,181
1940,5,193
1941,13,188
1942,7,188
1943,16,201
1944,7,210
1945,13,164
1946,14,170
1947,10,191
1948,12,159
1949,6,160
1950,9,141
1951,11,150
1952,6,129
1953,12,145
1954,8,155
1955,0,141
1956,0,147
1957,13,148
1958,7,113
1959,5,126
1960,11,142
1961,0,111
1962,6,119
1963,6,111
1964,8,116
1965,0,105
1966,6,97
1967,6,97
1968,5,101
1969,0,96
1970,13,129
1971,5,100
1972,5,113
1973,5,108
1974,10,103
1975,0,102
1976,0,101
1977,0,103
1978,0,98
1979,0,93
1980,0,110
1981,0,86
1982,0,92
1983,7,139
1984,0,113
1985,0,114
1986,5,102
1987,0,114
1988,7,108
1989,0,96
1990,0,96
1991,6,99
1992,0,118
1993,0,110
1994,5,96
1995,0,100
1996,0,106
1997,5,143
1998,0,120
1999,0,140
2000,5,127
2001,0,130
2002,6,126
2003,0,160
2004,0,161
2005,0,125
2006,0,162
2007,0,143
2008,0,125
2009,6,136
2010,0,135
2011,5,118
2012,0,160
2013,5,156
2014,5,151
2015,0,137
2016,0,141
2017,0,142
2018,0,129
2019,0,127
