year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,5
1913,0,7
1914,0,12
1915,0,11
1916,0,15
1917,0,11
1918,0,12
1919,0,8
1920,0,22
1921,0,23
1922,0,19
1923,0,16
1924,0,17
1925,0,16
1926,0,19
1927,0,22
1928,0,13
1929,0,19
1930,6,11
1931,0,14
1932,0,19
1933,0,11
1934,0,20
1935,0,25
1936,0,17
1937,0,18
1938,0,25
1939,0,23
1940,0,18
1941,0,17
1942,0,20
1943,0,15
1944,0,16
1945,0,18
1946,5,28
1947,0,23
1948,8,22
1949,8,18
1950,0,14
1951,8,18
1952,8,19
1953,7,20
1954,5,16
1955,11,15
1956,7,27
1957,5,24
1958,16,14
1959,10,20
1960,10,15
1961,11,11
1962,7,14
1963,5,16
1964,9,16
1965,5,23
1966,6,12
1967,5,11
1968,0,11
1969,0,16
1970,0,16
1971,5,14
1972,0,8
1973,0,6
1974,0,11
1975,6,7
1976,0,7
1977,0,6
1978,0,9
1979,0,10
1980,0,11
1981,0,5
1982,0,9
1983,5,13
1984,0,9
1985,0,9
1986,0,7
1987,0,8
1988,0,7
1989,0,6
1990,0,11
1991,0,8
1992,0,0
1993,0,5
1994,0,6
1995,0,0
1996,0,5
1997,0,9
1998,0,0
1999,0,9
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,7
2012,0,6
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
