year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,5,0
1901,0,0
1902,0,0
1903,0,0
1904,5,0
1905,0,0
1906,0,0
1907,0,0
1908,6,0
1909,6,0
1910,5,0
1911,0,0
1912,0,0
1913,11,0
1914,8,0
1915,15,0
1916,17,0
1917,17,0
1918,15,0
1919,17,0
1920,16,0
1921,16,0
1922,11,0
1923,14,0
1924,21,7
1925,19,0
1926,19,0
1927,24,0
1928,19,0
1929,25,5
1930,38,0
1931,17,6
1932,26,0
1933,24,5
1934,20,0
1935,24,0
1936,32,5
1937,32,0
1938,27,10
1939,30,6
1940,34,5
1941,38,8
1942,52,0
1943,68,0
1944,60,0
1945,47,0
1946,54,0
1947,58,0
1948,39,0
1949,36,0
1950,50,0
1951,37,0
1952,43,0
1953,41,0
1954,39,0
1955,42,0
1956,51,0
1957,42,5
1958,32,0
1959,40,0
1960,39,0
1961,53,0
1962,54,0
1963,40,0
1964,43,0
1965,49,0
1966,38,0
1967,46,0
1968,39,0
1969,36,0
1970,42,0
1971,38,0
1972,22,0
1973,28,0
1974,31,0
1975,44,0
1976,35,0
1977,26,0
1978,28,0
1979,26,0
1980,38,0
1981,47,0
1982,45,0
1983,47,0
1984,59,0
1985,69,0
1986,62,0
1987,72,0
1988,67,0
1989,61,0
1990,55,0
1991,68,0
1992,74,0
1993,72,0
1994,73,5
1995,58,0
1996,57,0
1997,63,0
1998,42,0
1999,52,0
2000,66,0
2001,57,0
2002,56,0
2003,48,0
2004,57,0
2005,46,0
2006,42,0
2007,45,0
2008,44,0
2009,44,0
2010,33,0
2011,33,0
2012,38,0
2013,37,0
2014,33,0
2015,31,0
2016,28,0
2017,28,0
2018,20,0
2019,20,0
