year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,6,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,7,0
1945,6,0
1946,0,0
1947,10,0
1948,11,0
1949,12,0
1950,19,0
1951,17,0
1952,16,0
1953,28,0
1954,57,0
1955,79,0
1956,113,0
1957,164,0
1958,233,0
1959,181,0
1960,153,0
1961,187,0
1962,187,0
1963,229,0
1964,259,0
1965,285,0
1966,349,0
1967,405,0
1968,483,0
1969,607,8
1970,695,0
1971,683,6
1972,660,7
1973,653,5
1974,713,0
1975,747,6
1976,682,9
1977,664,0
1978,645,6
1979,556,0
1980,573,0
1981,539,0
1982,478,5
1983,461,0
1984,429,9
1985,409,0
1986,398,0
1987,365,0
1988,338,0
1989,294,0
1990,280,0
1991,250,0
1992,199,0
1993,182,0
1994,151,0
1995,137,0
1996,125,5
1997,105,0
1998,118,0
1999,82,0
2000,76,0
2001,82,0
2002,53,0
2003,59,0
2004,41,0
2005,43,0
2006,39,0
2007,29,0
2008,22,0
2009,23,0
2010,7,0
2011,18,0
2012,10,0
2013,13,0
2014,6,0
2015,7,0
2016,0,0
2017,16,0
2018,6,0
2019,8,0
