year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,5,0
1941,0,0
1942,18,0
1943,30,0
1944,17,0
1945,18,0
1946,28,0
1947,30,0
1948,52,0
1949,47,0
1950,34,0
1951,47,0
1952,36,0
1953,30,0
1954,43,0
1955,39,0
1956,47,0
1957,53,0
1958,72,0
1959,68,0
1960,70,0
1961,67,0
1962,78,0
1963,70,0
1964,106,0
1965,128,0
1966,158,0
1967,159,0
1968,222,0
1969,235,0
1970,250,0
1971,263,0
1972,232,0
1973,230,0
1974,232,0
1975,208,0
1976,187,0
1977,211,0
1978,240,0
1979,208,0
1980,258,0
1981,334,0
1982,439,0
1983,383,0
1984,372,7
1985,399,0
1986,397,0
1987,348,0
1988,477,0
1989,624,0
1990,642,0
1991,510,0
1992,487,0
1993,472,0
1994,489,0
1995,426,0
1996,405,0
1997,436,0
1998,400,0
1999,338,0
2000,322,0
2001,342,0
2002,338,0
2003,307,0
2004,236,0
2005,243,0
2006,194,0
2007,175,0
2008,130,0
2009,107,0
2010,75,0
2011,84,0
2012,39,0
2013,44,0
2014,39,0
2015,24,0
2016,31,0
2017,24,0
2018,25,0
2019,19,0
