year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,5,0
1889,0,0
1890,6,0
1891,5,0
1892,7,0
1893,0,0
1894,8,0
1895,0,0
1896,9,0
1897,9,0
1898,8,0
1899,5,0
1900,19,0
1901,17,0
1902,10,0
1903,16,0
1904,21,0
1905,24,0
1906,30,5
1907,26,0
1908,27,6
1909,26,0
1910,40,8
1911,49,6
1912,56,13
1913,54,23
1914,94,30
1915,108,23
1916,100,32
1917,92,39
1918,96,49
1919,105,23
1920,115,26
1921,121,39
1922,100,28
1923,137,35
1924,153,36
1925,139,37
1926,131,24
1927,113,20
1928,100,28
1929,109,26
1930,94,27
1931,87,18
1932,107,32
1933,71,17
1934,77,15
1935,63,17
1936,70,21
1937,63,22
1938,52,16
1939,65,23
1940,45,13
1941,68,18
1942,65,27
1943,51,20
1944,48,18
1945,58,17
1946,64,18
1947,88,14
1948,70,19
1949,60,18
1950,67,12
1951,75,16
1952,72,14
1953,69,11
1954,50,8
1955,136,10
1956,136,7
1957,143,8
1958,115,17
1959,122,10
1960,130,11
1961,109,7
1962,155,6
1963,124,10
1964,110,9
1965,83,5
1966,86,8
1967,71,0
1968,94,6
1969,66,9
1970,83,6
1971,63,0
1972,55,8
1973,47,0
1974,54,8
1975,59,7
1976,43,0
1977,40,6
1978,40,6
1979,46,0
1980,49,6
1981,35,7
1982,29,5
1983,32,0
1984,29,7
1985,37,8
1986,27,7
1987,42,10
1988,30,0
1989,26,0
1990,30,5
1991,27,6
1992,18,0
1993,19,0
1994,17,0
1995,29,0
1996,15,0
1997,17,6
1998,13,5
1999,24,5
2000,18,0
2001,24,0
2002,15,5
2003,18,0
2004,20,8
2005,19,6
2006,19,8
2007,27,7
2008,20,8
2009,20,10
2010,13,0
2011,17,7
2012,18,7
2013,22,9
2014,21,8
2015,18,0
2016,8,7
2017,20,6
2018,9,0
2019,14,8
