year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,5,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,6,0
1902,0,0
1903,0,0
1904,6,0
1905,0,0
1906,0,0
1907,6,0
1908,0,0
1909,0,0
1910,0,0
1911,12,0
1912,8,0
1913,15,0
1914,19,0
1915,20,0
1916,20,0
1917,27,0
1918,13,0
1919,26,0
1920,26,0
1921,24,0
1922,22,0
1923,14,0
1924,18,0
1925,23,0
1926,26,0
1927,26,0
1928,11,0
1929,10,0
1930,11,0
1931,12,0
1932,13,0
1933,20,0
1934,15,0
1935,10,0
1936,12,0
1937,14,0
1938,13,0
1939,10,0
1940,8,0
1941,6,0
1942,19,0
1943,13,0
1944,9,0
1945,11,0
1946,15,0
1947,18,0
1948,23,0
1949,26,0
1950,31,0
1951,25,0
1952,26,0
1953,29,0
1954,25,0
1955,31,0
1956,23,0
1957,15,0
1958,20,0
1959,16,0
1960,14,0
1961,21,0
1962,15,0
1963,12,0
1964,13,0
1965,13,0
1966,8,0
1967,13,0
1968,14,0
1969,13,0
1970,20,0
1971,15,0
1972,18,0
1973,18,0
1974,11,0
1975,15,0
1976,8,0
1977,9,0
1978,12,0
1979,14,0
1980,12,0
1981,15,0
1982,16,0
1983,17,0
1984,13,0
1985,17,0
1986,11,0
1987,9,0
1988,18,0
1989,19,0
1990,25,0
1991,25,0
1992,14,0
1993,17,0
1994,14,0
1995,22,0
1996,8,0
1997,13,0
1998,12,0
1999,20,0
2000,22,0
2001,23,0
2002,19,0
2003,13,0
2004,19,0
2005,22,0
2006,11,0
2007,14,0
2008,12,0
2009,11,0
2010,18,0
2011,11,0
2012,8,0
2013,9,0
2014,5,0
2015,10,0
2016,0,0
2017,0,0
2018,6,0
2019,5,0
