year,Boys,Girls
1880,6,0
1881,0,0
1882,5,0
1883,5,0
1884,0,0
1885,8,0
1886,0,0
1887,9,0
1888,0,0
1889,0,0
1890,0,0
1891,7,0
1892,7,0
1893,19,0
1894,10,0
1895,12,0
1896,7,0
1897,7,0
1898,0,0
1899,7,0
1900,17,0
1901,0,0
1902,15,0
1903,6,0
1904,9,0
1905,5,0
1906,10,0
1907,22,0
1908,20,0
1909,12,0
1910,21,0
1911,14,0
1912,17,0
1913,22,0
1914,23,0
1915,20,0
1916,20,0
1917,28,0
1918,29,0
1919,36,0
1920,23,0
1921,23,0
1922,39,0
1923,30,0
1924,33,0
1925,30,0
1926,32,0
1927,21,0
1928,31,0
1929,29,0
1930,32,0
1931,24,0
1932,20,0
1933,14,0
1934,25,0
1935,28,0
1936,30,0
1937,21,0
1938,19,0
1939,20,0
1940,24,0
1941,24,0
1942,30,0
1943,34,0
1944,28,0
1945,23,0
1946,24,0
1947,20,0
1948,35,0
1949,18,0
1950,16,0
1951,18,0
1952,18,0
1953,17,0
1954,14,0
1955,11,0
1956,11,0
1957,8,0
1958,12,0
1959,6,0
1960,6,0
1961,8,0
1962,7,0
1963,8,0
1964,10,0
1965,14,0
1966,10,0
1967,7,0
1968,5,0
1969,5,0
1970,5,0
1971,7,0
1972,5,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,5,0
1979,7,0
1980,5,0
1981,9,0
1982,7,0
1983,6,0
1984,7,0
1985,13,0
1986,5,0
1987,7,0
1988,8,0
1989,9,0
1990,6,0
1991,5,0
1992,5,0
1993,5,0
1994,0,0
1995,5,0
1996,5,0
1997,6,0
1998,0,0
1999,0,0
2000,0,0
2001,5,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,5,0
2007,0,0
2008,0,0
2009,5,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
