year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,5,0
1947,7,0
1948,12,0
1949,14,0
1950,12,0
1951,16,0
1952,38,0
1953,35,0
1954,40,0
1955,37,0
1956,76,0
1957,98,0
1958,95,0
1959,84,0
1960,54,0
1961,84,0
1962,60,0
1963,53,0
1964,61,0
1965,40,0
1966,59,0
1967,44,0
1968,59,0
1969,48,0
1970,56,0
1971,57,0
1972,62,0
1973,47,0
1974,60,0
1975,62,0
1976,56,0
1977,56,0
1978,50,0
1979,58,0
1980,58,0
1981,72,0
1982,79,0
1983,94,0
1984,102,0
1985,101,0
1986,68,0
1987,98,0
1988,133,0
1989,133,6
1990,169,0
1991,186,0
1992,142,0
1993,152,0
1994,178,0
1995,158,0
1996,205,0
1997,174,0
1998,141,0
1999,177,0
2000,128,0
2001,118,0
2002,152,0
2003,140,0
2004,136,0
2005,157,0
2006,142,0
2007,109,0
2008,104,0
2009,92,0
2010,81,0
2011,60,0
2012,61,0
2013,40,0
2014,33,0
2015,27,0
2016,35,0
2017,25,0
2018,20,0
2019,26,0
