year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,5
1905,0,5
1906,0,0
1907,0,0
1908,0,5
1909,0,0
1910,0,0
1911,0,6
1912,0,11
1913,0,9
1914,0,18
1915,0,14
1916,0,14
1917,6,17
1918,6,16
1919,0,21
1920,0,19
1921,0,22
1922,0,21
1923,0,35
1924,0,35
1925,0,34
1926,7,37
1927,0,23
1928,0,33
1929,0,28
1930,0,29
1931,0,31
1932,0,30
1933,0,29
1934,0,36
1935,0,29
1936,0,30
1937,0,20
1938,0,26
1939,0,37
1940,0,24
1941,0,26
1942,0,35
1943,0,23
1944,0,26
1945,0,38
1946,0,27
1947,0,46
1948,0,36
1949,0,36
1950,0,36
1951,0,30
1952,0,35
1953,0,34
1954,0,29
1955,0,39
1956,0,40
1957,0,42
1958,0,38
1959,0,33
1960,0,34
1961,0,28
1962,0,27
1963,0,16
1964,0,31
1965,0,23
1966,0,23
1967,0,26
1968,0,18
1969,0,21
1970,0,18
1971,0,23
1972,0,19
1973,0,10
1974,0,14
1975,0,21
1976,0,8
1977,0,19
1978,0,20
1979,0,18
1980,0,13
1981,0,14
1982,0,13
1983,0,12
1984,0,7
1985,0,11
1986,0,11
1987,0,18
1988,0,11
1989,0,12
1990,0,7
1991,0,8
1992,0,11
1993,0,7
1994,0,6
1995,0,5
1996,0,10
1997,0,9
1998,0,0
1999,0,6
2000,0,5
2001,0,5
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,7
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
