year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,8,0
1897,0,0
1898,0,0
1899,8,0
1900,6,0
1901,5,0
1902,18,0
1903,13,0
1904,18,0
1905,11,0
1906,17,0
1907,13,0
1908,7,0
1909,16,0
1910,27,0
1911,23,0
1912,30,0
1913,24,0
1914,28,0
1915,33,0
1916,49,0
1917,41,0
1918,44,0
1919,46,0
1920,51,0
1921,56,0
1922,61,0
1923,78,0
1924,73,0
1925,73,0
1926,73,0
1927,53,0
1928,67,0
1929,56,0
1930,57,0
1931,49,0
1932,70,0
1933,50,0
1934,57,0
1935,61,0
1936,45,0
1937,61,0
1938,64,0
1939,85,0
1940,117,0
1941,136,0
1942,182,0
1943,199,0
1944,287,0
1945,311,0
1946,356,0
1947,568,0
1948,653,0
1949,732,0
1950,759,0
1951,772,0
1952,877,0
1953,817,5
1954,870,0
1955,1008,0
1956,1116,0
1957,1072,0
1958,1156,0
1959,1017,0
1960,951,0
1961,929,0
1962,850,0
1963,820,0
1964,1007,5
1965,885,0
1966,831,0
1967,733,0
1968,612,0
1969,670,0
1970,636,0
1971,534,0
1972,427,0
1973,367,0
1974,317,0
1975,261,0
1976,214,0
1977,270,0
1978,220,0
1979,215,0
1980,186,0
1981,197,0
1982,203,0
1983,177,0
1984,177,0
1985,189,0
1986,178,0
1987,162,0
1988,151,0
1989,140,0
1990,129,0
1991,125,0
1992,115,0
1993,109,0
1994,115,0
1995,72,0
1996,77,0
1997,75,0
1998,65,0
1999,74,0
2000,56,0
2001,52,0
2002,52,0
2003,43,0
2004,43,0
2005,42,0
2006,38,0
2007,45,0
2008,44,0
2009,46,0
2010,21,0
2011,29,0
2012,16,0
2013,33,0
2014,27,0
2015,21,0
2016,16,0
2017,18,0
2018,13,0
2019,7,0
