year,F,M
1880,5,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,5,0
1887,0,0
1888,0,0
1889,0,0
1890,13,0
1891,11,0
1892,10,0
1893,16,0
1894,11,0
1895,9,0
1896,0,0
1897,10,0
1898,10,0
1899,11,0
1900,16,0
1901,11,0
1902,10,0
1903,8,0
1904,13,0
1905,20,0
1906,16,0
1907,12,0
1908,14,0
1909,21,0
1910,32,0
1911,23,0
1912,30,6
1913,39,0
1914,49,0
1915,47,15
1916,51,14
1917,47,10
1918,64,11
1919,62,9
1920,95,24
1921,79,16
1922,79,14
1923,96,21
1924,83,15
1925,102,25
1926,88,9
1927,79,21
1928,91,9
1929,96,13
1930,81,21
1931,83,15
1932,60,11
1933,59,11
1934,68,11
1935,55,16
1936,51,13
1937,52,9
1938,48,13
1939,44,8
1940,43,12
1941,45,5
1942,40,6
1943,44,8
1944,52,0
1945,54,12
1946,51,16
1947,58,9
1948,69,13
1949,80,12
1950,45,14
1951,51,9
1952,52,7
1953,57,0
1954,44,12
1955,52,6
1956,34,15
1957,37,0
1958,48,13
1959,58,6
1960,40,10
1961,54,14
1962,50,12
1963,39,11
1964,57,18
1965,43,11
1966,61,12
1967,46,7
1968,41,10
1969,37,8
1970,56,17
1971,53,7
1972,37,10
1973,60,11
1974,50,14
1975,55,10
1976,40,14
1977,48,11
1978,36,11
1979,51,10
1980,56,13
1981,48,8
1982,51,13
1983,48,14
1984,21,8
1985,31,9
1986,32,0
1987,31,6
1988,36,8
1989,32,10
1990,46,10
1991,34,6
1992,38,9
1993,32,13
1994,31,10
1995,48,8
1996,58,9
1997,46,5
1998,27,6
1999,26,10
2000,32,5
2001,27,5
2002,22,8
2003,30,5
2004,15,0
2005,21,7
2006,26,0
2007,10,0
2008,11,0
2009,11,0
2010,14,0
2011,6,0
2012,0,0
2013,5,0
2014,7,0
2015,8,0
2016,0,0
2017,0,0
2018,5,0
2019,5,0
