year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,5
1893,0,0
1894,0,10
1895,0,10
1896,0,0
1897,0,0
1898,0,6
1899,0,5
1900,0,6
1901,0,0
1902,0,0
1903,0,0
1904,0,7
1905,0,0
1906,0,0
1907,0,14
1908,0,9
1909,0,11
1910,0,11
1911,0,10
1912,0,45
1913,0,34
1914,5,53
1915,0,72
1916,0,89
1917,0,101
1918,0,115
1919,0,101
1920,5,96
1921,5,87
1922,5,95
1923,0,90
1924,0,77
1925,0,75
1926,0,78
1927,0,65
1928,0,67
1929,0,60
1930,0,60
1931,0,66
1932,0,58
1933,0,64
1934,0,54
1935,0,61
1936,0,53
1937,0,46
1938,0,42
1939,0,48
1940,0,39
1941,0,40
1942,0,39
1943,7,40
1944,0,44
1945,0,36
1946,0,33
1947,0,48
1948,0,37
1949,0,45
1950,0,56
1951,0,30
1952,0,26
1953,0,38
1954,5,46
1955,0,38
1956,0,32
1957,0,25
1958,0,33
1959,0,24
1960,0,28
1961,0,20
1962,0,18
1963,0,8
1964,0,21
1965,0,16
1966,0,13
1967,0,9
1968,0,17
1969,0,18
1970,0,21
1971,0,20
1972,0,17
1973,0,14
1974,0,14
1975,0,18
1976,0,17
1977,0,15
1978,0,11
1979,0,21
1980,0,16
1981,0,13
1982,0,22
1983,0,13
1984,0,22
1985,7,13
1986,0,9
1987,0,21
1988,0,20
1989,0,16
1990,7,21
1991,7,20
1992,7,19
1993,9,19
1994,6,10
1995,9,13
1996,7,12
1997,10,10
1998,5,14
1999,6,14
2000,5,5
2001,8,13
2002,0,12
2003,0,11
2004,10,5
2005,0,7
2006,0,10
2007,10,9
2008,10,10
2009,0,10
2010,5,12
2011,0,13
2012,0,10
2013,7,19
2014,0,21
2015,0,18
2016,8,23
2017,6,26
2018,8,25
2019,7,22
