year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,5,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,8,0
1919,0,0
1920,0,0
1921,0,0
1922,6,0
1923,6,0
1924,0,0
1925,0,0
1926,5,0
1927,5,0
1928,0,0
1929,6,0
1930,7,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,5,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,5,0
1947,0,0
1948,0,0
1949,0,0
1950,6,0
1951,0,0
1952,5,0
1953,5,0
1954,7,0
1955,10,0
1956,9,0
1957,9,0
1958,16,0
1959,13,0
1960,13,0
1961,10,0
1962,9,0
1963,18,0
1964,15,0
1965,22,0
1966,14,0
1967,13,0
1968,15,0
1969,13,0
1970,19,0
1971,23,0
1972,28,0
1973,30,0
1974,38,0
1975,44,0
1976,45,0
1977,40,0
1978,35,0
1979,31,0
1980,45,0
1981,32,0
1982,53,0
1983,38,0
1984,33,0
1985,39,0
1986,32,0
1987,39,0
1988,39,0
1989,43,0
1990,49,0
1991,51,0
1992,67,0
1993,96,0
1994,323,0
1995,132,0
1996,102,0
1997,90,0
1998,98,0
1999,83,0
2000,77,0
2001,84,0
2002,78,0
2003,76,0
2004,84,0
2005,80,0
2006,63,0
2007,43,0
2008,59,0
2009,43,0
2010,50,0
2011,26,0
2012,39,0
2013,21,0
2014,26,0
2015,29,0
2016,37,0
2017,29,0
2018,32,0
2019,30,0
