year,F,M
1880,0,0
1881,5,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,5,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,6,0
1893,0,0
1894,8,0
1895,0,0
1896,7,0
1897,0,0
1898,0,0
1899,0,0
1900,7,0
1901,0,0
1902,7,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,10,0
1913,5,0
1914,10,0
1915,13,0
1916,17,0
1917,12,0
1918,11,0
1919,15,0
1920,8,0
1921,8,0
1922,7,0
1923,13,0
1924,14,0
1925,8,0
1926,15,0
1927,12,0
1928,0,0
1929,7,0
1930,9,0
1931,6,0
1932,10,0
1933,5,0
1934,7,0
1935,10,0
1936,11,0
1937,5,0
1938,8,0
1939,7,0
1940,6,0
1941,7,0
1942,7,0
1943,9,0
1944,15,0
1945,13,0
1946,5,0
1947,13,0
1948,8,0
1949,8,0
1950,8,0
1951,11,0
1952,10,0
1953,9,0
1954,8,0
1955,8,0
1956,25,0
1957,23,0
1958,22,0
1959,12,0
1960,39,0
1961,167,0
1962,134,0
1963,123,0
1964,149,0
1965,153,0
1966,145,0
1967,174,0
1968,180,0
1969,195,0
1970,225,0
1971,205,0
1972,199,0
1973,162,0
1974,163,0
1975,144,0
1976,170,0
1977,166,0
1978,146,0
1979,112,0
1980,114,0
1981,108,0
1982,94,0
1983,97,0
1984,78,0
1985,130,0
1986,107,0
1987,135,0
1988,164,0
1989,129,0
1990,140,0
1991,121,0
1992,146,0
1993,128,0
1994,130,0
1995,109,0
1996,112,0
1997,84,0
1998,76,0
1999,75,0
2000,65,0
2001,82,0
2002,72,0
2003,49,0
2004,50,0
2005,55,0
2006,44,0
2007,47,0
2008,41,0
2009,47,0
2010,33,0
2011,38,0
2012,29,0
2013,36,0
2014,29,0
2015,37,0
2016,41,0
2017,55,0
2018,45,0
2019,30,0
