year,Girls,Boys
1880,0,0
1881,8,0
1882,6,0
1883,5,0
1884,9,0
1885,7,0
1886,0,0
1887,0,0
1888,6,0
1889,10,0
1890,8,0
1891,13,0
1892,6,0
1893,20,0
1894,14,0
1895,10,0
1896,13,0
1897,8,0
1898,16,0
1899,18,0
1900,14,0
1901,16,0
1902,14,0
1903,14,0
1904,16,0
1905,12,0
1906,15,0
1907,23,0
1908,24,0
1909,23,0
1910,11,0
1911,15,0
1912,30,0
1913,37,0
1914,39,0
1915,41,0
1916,52,0
1917,56,0
1918,48,0
1919,38,0
1920,41,0
1921,51,0
1922,43,0
1923,35,0
1924,45,0
1925,27,0
1926,32,0
1927,44,0
1928,27,0
1929,26,0
1930,22,0
1931,20,0
1932,19,0
1933,12,0
1934,14,0
1935,11,0
1936,9,0
1937,10,0
1938,8,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,5,0
1956,6,0
1957,5,0
1958,0,0
1959,11,0
1960,12,0
1961,6,0
1962,19,0
1963,12,0
1964,14,0
1965,18,0
1966,16,0
1967,22,0
1968,17,0
1969,19,0
1970,30,0
1971,26,0
1972,19,0
1973,31,0
1974,20,0
1975,35,0
1976,24,0
1977,35,0
1978,28,0
1979,21,0
1980,22,0
1981,23,0
1982,25,0
1983,19,0
1984,117,0
1985,61,0
1986,50,0
1987,47,0
1988,48,0
1989,39,0
1990,48,0
1991,43,0
1992,71,0
1993,48,0
1994,56,0
1995,45,0
1996,32,0
1997,40,0
1998,25,0
1999,19,0
2000,27,0
2001,27,0
2002,15,0
2003,17,0
2004,18,0
2005,12,0
2006,23,0
2007,12,0
2008,18,0
2009,23,0
2010,11,0
2011,19,0
2012,15,0
2013,22,0
2014,13,0
2015,15,0
2016,16,0
2017,16,0
2018,14,0
2019,16,0
