year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,6,0
1901,0,0
1902,0,0
1903,5,0
1904,0,0
1905,6,0
1906,6,0
1907,0,0
1908,8,0
1909,6,0
1910,0,0
1911,8,0
1912,14,0
1913,8,0
1914,13,0
1915,13,0
1916,13,0
1917,15,0
1918,17,0
1919,11,6
1920,12,9
1921,7,5
1922,6,11
1923,9,6
1924,7,0
1925,12,8
1926,11,7
1927,15,13
1928,8,12
1929,9,8
1930,14,6
1931,6,0
1932,15,6
1933,7,5
1934,8,7
1935,5,7
1936,7,7
1937,6,5
1938,8,0
1939,9,5
1940,10,16
1941,9,8
1942,0,7
1943,8,9
1944,7,0
1945,5,0
1946,15,8
1947,9,9
1948,9,8
1949,8,0
1950,5,0
1951,8,7
1952,6,5
1953,0,7
1954,10,6
1955,0,8
1956,5,7
1957,0,6
1958,0,6
1959,0,5
1960,5,0
1961,6,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,6,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,5
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
