year,F,M
1880,0,0
1881,0,0
1882,5,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,9,0
1896,6,0
1897,0,0
1898,0,0
1899,0,0
1900,5,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,5,0
1906,5,0
1907,7,0
1908,5,0
1909,6,0
1910,5,0
1911,5,0
1912,11,0
1913,14,0
1914,8,0
1915,28,0
1916,24,0
1917,26,0
1918,32,0
1919,21,0
1920,19,0
1921,25,0
1922,26,0
1923,29,0
1924,37,0
1925,28,0
1926,23,0
1927,31,0
1928,22,0
1929,20,0
1930,21,0
1931,40,0
1932,32,0
1933,34,0
1934,24,0
1935,38,0
1936,43,0
1937,56,0
1938,51,0
1939,39,0
1940,52,0
1941,67,0
1942,108,0
1943,103,0
1944,97,0
1945,78,0
1946,90,0
1947,88,0
1948,68,0
1949,62,0
1950,58,0
1951,41,0
1952,50,0
1953,36,0
1954,51,0
1955,30,0
1956,27,0
1957,36,0
1958,29,0
1959,42,0
1960,37,0
1961,30,0
1962,31,0
1963,25,0
1964,28,0
1965,20,0
1966,22,0
1967,20,0
1968,16,0
1969,13,0
1970,29,0
1971,13,0
1972,18,0
1973,18,0
1974,9,0
1975,9,0
1976,19,0
1977,13,0
1978,17,0
1979,19,0
1980,8,0
1981,19,0
1982,16,0
1983,16,0
1984,20,0
1985,23,0
1986,14,0
1987,27,0
1988,40,0
1989,28,0
1990,36,0
1991,25,0
1992,27,0
1993,29,0
1994,24,0
1995,20,0
1996,26,0
1997,22,0
1998,29,0
1999,41,0
2000,39,0
2001,43,0
2002,32,0
2003,30,0
2004,32,0
2005,32,0
2006,37,0
2007,30,0
2008,29,0
2009,19,0
2010,19,0
2011,24,0
2012,18,0
2013,21,0
2014,32,0
2015,30,0
2016,23,0
2017,25,0
2018,19,0
2019,18,0
