year,Girls,Boys
1880,0,0
1881,0,0
1882,6,0
1883,11,0
1884,13,0
1885,18,0
1886,16,0
1887,7,0
1888,16,0
1889,16,0
1890,15,0
1891,12,0
1892,18,0
1893,18,0
1894,13,0
1895,22,0
1896,19,0
1897,15,0
1898,19,0
1899,15,0
1900,21,0
1901,18,0
1902,13,0
1903,22,0
1904,17,0
1905,18,0
1906,18,0
1907,14,0
1908,19,0
1909,26,0
1910,16,0
1911,32,0
1912,26,0
1913,28,0
1914,39,0
1915,40,0
1916,40,0
1917,32,0
1918,37,0
1919,44,0
1920,44,0
1921,44,0
1922,47,0
1923,45,0
1924,49,0
1925,44,0
1926,34,0
1927,32,0
1928,31,0
1929,31,0
1930,28,0
1931,19,0
1932,33,0
1933,24,0
1934,27,0
1935,26,0
1936,21,0
1937,31,0
1938,22,0
1939,24,0
1940,22,0
1941,24,0
1942,20,0
1943,23,0
1944,17,0
1945,12,0
1946,21,0
1947,20,0
1948,13,0
1949,16,0
1950,11,0
1951,18,0
1952,20,0
1953,17,0
1954,18,0
1955,13,0
1956,22,0
1957,0,0
1958,10,0
1959,7,0
1960,6,0
1961,0,0
1962,0,0
1963,10,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,5,0
1969,0,0
1970,5,0
1971,0,0
1972,0,0
1973,5,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
