year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,5,0
1947,15,0
1948,7,0
1949,15,5
1950,11,0
1951,13,6
1952,16,0
1953,16,6
1954,19,0
1955,15,5
1956,21,39
1957,11,69
1958,5,43
1959,8,18
1960,7,28
1961,0,18
1962,7,13
1963,8,11
1964,6,13
1965,9,17
1966,7,18
1967,5,23
1968,13,12
1969,21,17
1970,29,25
1971,38,36
1972,52,43
1973,53,60
1974,87,53
1975,87,63
1976,124,54
1977,109,67
1978,116,59
1979,130,60
1980,176,59
1981,164,54
1982,190,56
1983,202,56
1984,175,39
1985,178,40
1986,236,46
1987,281,46
1988,314,44
1989,373,63
1990,832,53
1991,1718,120
1992,1795,81
1993,2372,111
1994,3306,114
1995,4089,122
1996,4864,109
1997,4764,82
1998,4327,64
1999,3779,49
2000,3367,48
2001,2875,46
2002,2711,40
2003,2475,32
2004,2189,40
2005,1966,17
2006,2076,20
2007,2366,17
2008,2108,17
2009,1768,14
2010,1370,16
2011,1159,10
2012,1016,9
2013,981,9
2014,909,7
2015,951,11
2016,806,5
2017,740,8
2018,675,0
2019,624,11
