year,F,M
1880,6,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,6,0
1886,9,0
1887,6,0
1888,8,0
1889,8,0
1890,0,0
1891,0,0
1892,10,0
1893,8,0
1894,7,0
1895,7,0
1896,9,0
1897,5,0
1898,10,0
1899,6,0
1900,8,0
1901,0,0
1902,0,0
1903,6,0
1904,0,0
1905,6,0
1906,11,0
1907,9,0
1908,12,0
1909,6,0
1910,10,0
1911,13,0
1912,9,0
1913,8,0
1914,12,0
1915,7,0
1916,11,0
1917,8,0
1918,7,0
1919,17,0
1920,11,0
1921,11,0
1922,9,0
1923,8,0
1924,6,0
1925,5,0
1926,0,0
1927,0,0
1928,0,0
1929,9,0
1930,11,0
1931,10,0
1932,8,0
1933,7,0
1934,7,0
1935,8,0
1936,11,0
1937,12,0
1938,31,0
1939,12,0
1940,24,0
1941,39,0
1942,48,0
1943,53,0
1944,56,0
1945,71,0
1946,93,0
1947,165,0
1948,141,0
1949,161,0
1950,183,0
1951,168,0
1952,186,0
1953,219,0
1954,205,0
1955,191,0
1956,216,0
1957,192,0
1958,173,0
1959,146,0
1960,128,0
1961,100,0
1962,112,0
1963,90,0
1964,71,0
1965,65,0
1966,116,0
1967,72,0
1968,64,0
1969,73,0
1970,53,0
1971,50,0
1972,48,0
1973,51,0
1974,28,0
1975,25,0
1976,34,0
1977,23,0
1978,13,0
1979,18,0
1980,13,0
1981,11,0
1982,21,0
1983,17,0
1984,11,0
1985,17,0
1986,15,0
1987,9,0
1988,7,0
1989,11,0
1990,7,0
1991,10,0
1992,7,0
1993,11,0
1994,5,0
1995,0,0
1996,0,0
1997,7,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,6,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
