year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,7
1959,0,0
1960,0,5
1961,0,0
1962,0,8
1963,0,5
1964,0,8
1965,0,7
1966,0,0
1967,0,8
1968,0,0
1969,8,15
1970,0,16
1971,0,15
1972,0,17
1973,0,24
1974,6,18
1975,10,40
1976,6,42
1977,0,42
1978,6,47
1979,5,45
1980,8,46
1981,0,52
1982,6,59
1983,5,53
1984,8,50
1985,9,60
1986,6,79
1987,10,79
1988,5,142
1989,7,139
1990,0,177
1991,0,162
1992,7,164
1993,0,171
1994,0,193
1995,11,165
1996,8,185
1997,9,207
1998,19,487
1999,26,683
2000,26,606
2001,32,565
2002,24,785
2003,26,943
2004,21,859
2005,22,840
2006,11,890
2007,20,774
2008,12,626
2009,9,615
2010,0,488
2011,0,495
2012,6,402
2013,5,303
2014,0,289
2015,0,263
2016,0,242
2017,0,203
2018,0,178
2019,0,165
