year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,5
1887,0,0
1888,0,6
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,6
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,7
1911,0,0
1912,0,10
1913,0,11
1914,0,19
1915,0,14
1916,0,14
1917,0,10
1918,0,29
1919,0,17
1920,0,24
1921,0,25
1922,0,15
1923,0,23
1924,0,22
1925,0,24
1926,0,19
1927,0,12
1928,0,18
1929,0,17
1930,0,22
1931,0,19
1932,0,14
1933,0,13
1934,0,12
1935,0,14
1936,0,16
1937,0,8
1938,0,14
1939,0,14
1940,0,10
1941,0,14
1942,0,25
1943,0,20
1944,0,23
1945,0,13
1946,0,19
1947,0,21
1948,0,17
1949,0,15
1950,0,21
1951,0,23
1952,0,23
1953,0,17
1954,0,18
1955,0,15
1956,0,14
1957,0,11
1958,0,21
1959,0,9
1960,0,16
1961,0,12
1962,0,14
1963,0,18
1964,0,28
1965,0,13
1966,0,14
1967,0,22
1968,0,19
1969,0,18
1970,0,36
1971,0,32
1972,0,28
1973,0,32
1974,0,30
1975,0,24
1976,0,26
1977,0,38
1978,0,23
1979,0,47
1980,0,45
1981,0,41
1982,6,26
1983,0,27
1984,5,33
1985,7,50
1986,7,40
1987,0,68
1988,0,80
1989,0,60
1990,8,79
1991,8,117
1992,13,102
1993,14,118
1994,12,98
1995,19,90
1996,18,119
1997,20,118
1998,18,85
1999,0,74
2000,7,65
2001,8,51
2002,7,46
2003,6,40
2004,0,41
2005,0,44
2006,0,37
2007,5,45
2008,0,40
2009,0,44
2010,0,33
2011,5,60
2012,0,46
2013,5,42
2014,0,40
2015,5,42
2016,7,39
2017,8,26
2018,8,40
2019,5,31
