year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,5,0
1913,5,0
1914,0,0
1915,6,0
1916,5,0
1917,5,0
1918,0,0
1919,0,0
1920,5,0
1921,5,0
1922,5,0
1923,6,0
1924,0,0
1925,0,0
1926,6,0
1927,0,0
1928,6,0
1929,5,0
1930,6,0
1931,0,0
1932,7,0
1933,9,0
1934,9,0
1935,10,0
1936,10,0
1937,8,0
1938,10,0
1939,6,0
1940,12,0
1941,9,0
1942,0,0
1943,7,0
1944,0,0
1945,7,0
1946,9,0
1947,14,0
1948,16,0
1949,14,0
1950,9,0
1951,15,0
1952,20,0
1953,32,0
1954,33,0
1955,34,0
1956,23,0
1957,38,0
1958,43,0
1959,38,0
1960,48,0
1961,36,0
1962,65,0
1963,58,0
1964,63,0
1965,45,0
1966,60,0
1967,44,0
1968,44,0
1969,76,0
1970,129,0
1971,147,0
1972,132,0
1973,155,0
1974,156,0
1975,158,0
1976,164,0
1977,184,0
1978,201,0
1979,115,0
1980,93,0
1981,77,0
1982,69,0
1983,77,0
1984,68,0
1985,48,0
1986,43,0
1987,35,0
1988,32,0
1989,43,0
1990,35,0
1991,23,0
1992,27,0
1993,21,0
1994,20,0
1995,26,0
1996,16,0
1997,25,0
1998,13,0
1999,21,0
2000,14,0
2001,18,0
2002,16,0
2003,13,0
2004,24,0
2005,21,0
2006,18,0
2007,19,0
2008,11,0
2009,7,0
2010,14,0
2011,17,0
2012,9,0
2013,10,0
2014,9,0
2015,9,0
2016,12,0
2017,9,0
2018,12,0
2019,0,0
