year,Girls,Boys
1880,12,0
1881,8,0
1882,16,0
1883,13,0
1884,22,0
1885,12,0
1886,21,0
1887,10,0
1888,22,0
1889,22,0
1890,23,0
1891,20,0
1892,38,5
1893,22,0
1894,26,7
1895,24,0
1896,36,0
1897,30,0
1898,28,0
1899,30,5
1900,38,0
1901,30,0
1902,26,0
1903,33,0
1904,31,0
1905,27,0
1906,31,0
1907,39,5
1908,25,0
1909,44,7
1910,34,7
1911,35,6
1912,54,8
1913,36,8
1914,59,7
1915,54,13
1916,63,14
1917,63,19
1918,56,14
1919,47,11
1920,55,13
1921,57,14
1922,51,22
1923,61,14
1924,41,15
1925,49,13
1926,51,22
1927,48,21
1928,46,18
1929,37,16
1930,43,27
1931,39,17
1932,29,15
1933,38,21
1934,35,18
1935,35,24
1936,31,7
1937,30,15
1938,34,18
1939,27,7
1940,26,25
1941,33,17
1942,26,17
1943,26,16
1944,26,10
1945,35,16
1946,22,23
1947,33,19
1948,33,18
1949,27,12
1950,26,16
1951,19,25
1952,21,22
1953,18,10
1954,11,17
1955,18,15
1956,15,14
1957,13,11
1958,15,12
1959,18,24
1960,9,10
1961,13,6
1962,0,10
1963,9,13
1964,5,5
1965,9,11
1966,0,6
1967,6,7
1968,0,9
1969,7,7
1970,6,8
1971,0,8
1972,0,14
1973,9,0
1974,0,0
1975,0,7
1976,0,0
1977,0,0
1978,0,5
1979,0,5
1980,0,0
1981,0,5
1982,0,5
1983,0,0
1984,0,0
1985,0,5
1986,0,0
1987,0,0
1988,0,8
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,6
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
