year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,6,0
1900,0,0
1901,0,0
1902,5,0
1903,5,0
1904,0,0
1905,5,0
1906,7,0
1907,0,0
1908,8,0
1909,6,0
1910,5,0
1911,6,0
1912,5,0
1913,12,0
1914,11,0
1915,10,0
1916,0,0
1917,14,0
1918,7,0
1919,7,0
1920,16,0
1921,12,0
1922,12,0
1923,16,0
1924,15,0
1925,8,0
1926,16,0
1927,14,0
1928,15,0
1929,21,0
1930,18,0
1931,21,0
1932,9,0
1933,7,0
1934,10,0
1935,7,0
1936,13,0
1937,7,0
1938,7,0
1939,6,0
1940,10,0
1941,8,0
1942,7,0
1943,11,0
1944,0,0
1945,10,0
1946,7,0
1947,12,0
1948,9,0
1949,10,0
1950,12,0
1951,11,0
1952,15,0
1953,16,0
1954,17,0
1955,19,0
1956,10,0
1957,0,0
1958,5,0
1959,14,0
1960,11,0
1961,6,0
1962,5,0
1963,7,0
1964,7,0
1965,7,0
1966,8,0
1967,9,0
1968,11,0
1969,10,0
1970,13,0
1971,11,0
1972,6,0
1973,7,0
1974,9,0
1975,8,0
1976,9,0
1977,14,0
1978,10,0
1979,16,0
1980,17,0
1981,13,0
1982,12,0
1983,12,0
1984,15,0
1985,12,0
1986,14,0
1987,12,0
1988,12,0
1989,10,0
1990,22,0
1991,17,0
1992,30,0
1993,27,0
1994,27,0
1995,26,0
1996,14,0
1997,20,0
1998,30,0
1999,23,0
2000,29,0
2001,36,0
2002,45,0
2003,34,0
2004,30,0
2005,18,0
2006,19,0
2007,27,0
2008,23,0
2009,17,0
2010,18,0
2011,21,0
2012,19,0
2013,18,0
2014,17,0
2015,16,0
2016,26,0
2017,21,0
2018,18,0
2019,9,0
