year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,8,0
1947,17,0
1948,14,0
1949,16,0
1950,17,0
1951,8,0
1952,20,0
1953,26,0
1954,27,0
1955,39,0
1956,72,0
1957,146,0
1958,180,0
1959,230,0
1960,176,0
1961,185,0
1962,157,0
1963,152,0
1964,124,0
1965,121,0
1966,81,0
1967,84,0
1968,89,0
1969,104,0
1970,105,0
1971,79,0
1972,66,0
1973,66,0
1974,41,0
1975,40,0
1976,37,0
1977,32,0
1978,34,0
1979,39,0
1980,25,0
1981,28,0
1982,25,0
1983,28,0
1984,61,0
1985,88,0
1986,58,0
1987,48,0
1988,36,0
1989,39,0
1990,45,0
1991,35,0
1992,28,0
1993,29,0
1994,21,0
1995,21,0
1996,23,0
1997,17,0
1998,10,0
1999,18,0
2000,27,0
2001,24,0
2002,16,0
2003,17,0
2004,27,0
2005,15,0
2006,14,0
2007,13,0
2008,11,0
2009,11,0
2010,13,0
2011,6,0
2012,8,0
2013,8,0
2014,10,0
2015,8,0
2016,0,0
2017,11,0
2018,0,0
2019,8,0
