year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,6,0
1956,0,0
1957,0,0
1958,0,0
1959,5,0
1960,0,0
1961,11,0
1962,6,0
1963,6,0
1964,9,0
1965,0,0
1966,10,0
1967,12,7
1968,10,8
1969,0,14
1970,9,12
1971,17,7
1972,13,11
1973,15,7
1974,15,12
1975,16,8
1976,14,11
1977,22,9
1978,68,6
1979,54,12
1980,52,13
1981,69,9
1982,52,9
1983,37,8
1984,33,9
1985,25,9
1986,36,15
1987,38,17
1988,32,22
1989,37,14
1990,69,9
1991,61,25
1992,55,23
1993,59,28
1994,63,22
1995,48,16
1996,42,23
1997,35,17
1998,28,13
1999,35,21
2000,54,22
2001,45,17
2002,39,12
2003,37,17
2004,38,27
2005,36,20
2006,29,36
2007,20,22
2008,23,23
2009,22,28
2010,10,21
2011,12,24
2012,7,28
2013,17,33
2014,16,26
2015,10,23
2016,14,27
2017,16,24
2018,13,27
2019,7,14
