year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,5,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,5,0
1949,11,0
1950,5,0
1951,14,0
1952,17,0
1953,21,0
1954,27,0
1955,36,0
1956,67,0
1957,95,5
1958,106,0
1959,159,0
1960,189,0
1961,196,0
1962,235,0
1963,242,5
1964,261,0
1965,226,0
1966,256,0
1967,326,5
1968,405,5
1969,420,0
1970,430,0
1971,436,0
1972,387,7
1973,407,0
1974,476,0
1975,519,0
1976,541,0
1977,466,5
1978,421,0
1979,347,7
1980,293,0
1981,480,5
1982,396,5
1983,297,0
1984,278,0
1985,274,0
1986,258,0
1987,273,0
1988,280,0
1989,239,6
1990,195,0
1991,182,0
1992,154,0
1993,169,0
1994,171,0
1995,104,0
1996,99,0
1997,69,0
1998,61,0
1999,56,0
2000,46,0
2001,37,0
2002,21,0
2003,34,0
2004,24,0
2005,22,0
2006,17,0
2007,21,0
2008,25,0
2009,12,0
2010,21,0
2011,30,0
2012,27,0
2013,30,0
2014,21,0
2015,26,0
2016,21,0
2017,26,5
2018,27,5
2019,22,9
