year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,6,0
1889,5,0
1890,5,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,8,0
1899,0,0
1900,0,0
1901,5,0
1902,8,0
1903,8,0
1904,7,0
1905,6,0
1906,7,0
1907,12,0
1908,8,0
1909,10,0
1910,14,0
1911,10,0
1912,12,0
1913,17,0
1914,29,0
1915,38,0
1916,49,0
1917,55,0
1918,60,0
1919,89,0
1920,63,0
1921,76,0
1922,75,0
1923,90,0
1924,98,0
1925,118,0
1926,80,0
1927,92,0
1928,96,0
1929,88,0
1930,99,0
1931,102,0
1932,94,0
1933,70,0
1934,112,0
1935,84,0
1936,74,0
1937,75,0
1938,82,0
1939,79,0
1940,66,0
1941,69,0
1942,75,0
1943,56,0
1944,66,0
1945,53,0
1946,69,0
1947,64,0
1948,74,0
1949,91,0
1950,63,0
1951,61,0
1952,69,0
1953,75,0
1954,52,0
1955,55,0
1956,51,0
1957,55,0
1958,53,0
1959,48,0
1960,60,0
1961,55,0
1962,56,0
1963,46,0
1964,47,0
1965,72,0
1966,51,0
1967,53,0
1968,62,0
1969,78,0
1970,63,0
1971,53,0
1972,68,0
1973,45,0
1974,55,0
1975,51,0
1976,38,0
1977,23,0
1978,27,0
1979,37,0
1980,29,0
1981,28,0
1982,29,0
1983,24,0
1984,35,0
1985,23,0
1986,20,0
1987,20,0
1988,26,0
1989,32,0
1990,23,0
1991,8,0
1992,19,0
1993,5,0
1994,11,0
1995,14,0
1996,9,0
1997,7,0
1998,6,0
1999,0,0
2000,6,0
2001,5,0
2002,6,0
2003,0,0
2004,0,0
2005,0,0
2006,6,0
2007,0,0
2008,0,0
2009,5,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
