year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,5,0
1948,0,0
1949,0,0
1950,8,0
1951,6,0
1952,8,0
1953,10,0
1954,14,0
1955,15,0
1956,18,0
1957,40,0
1958,54,0
1959,51,0
1960,63,5
1961,79,0
1962,107,0
1963,83,0
1964,79,0
1965,71,0
1966,64,0
1967,85,0
1968,128,0
1969,146,9
1970,182,12
1971,205,12
1972,201,18
1973,239,19
1974,263,28
1975,298,24
1976,303,21
1977,397,38
1978,337,38
1979,333,34
1980,315,30
1981,295,35
1982,265,23
1983,269,30
1984,288,25
1985,313,24
1986,314,24
1987,322,39
1988,259,51
1989,329,48
1990,299,53
1991,269,39
1992,311,31
1993,289,47
1994,302,42
1995,273,28
1996,228,23
1997,194,25
1998,206,24
1999,171,23
2000,165,23
2001,122,14
2002,103,28
2003,116,11
2004,118,12
2005,92,14
2006,95,10
2007,102,14
2008,106,11
2009,83,13
2010,82,10
2011,90,12
2012,81,13
2013,71,6
2014,90,12
2015,116,15
2016,119,11
2017,122,9
2018,128,12
2019,121,9
