year,F,M
1880,0,6
1881,0,5
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,5
1888,0,0
1889,0,0
1890,0,5
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,6
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,8
1904,0,6
1905,0,6
1906,0,0
1907,0,0
1908,0,0
1909,0,6
1910,0,6
1911,0,0
1912,0,17
1913,0,17
1914,0,16
1915,0,39
1916,0,22
1917,0,27
1918,0,34
1919,0,28
1920,0,33
1921,0,37
1922,0,38
1923,0,30
1924,0,29
1925,0,33
1926,0,37
1927,0,27
1928,0,23
1929,0,28
1930,0,28
1931,0,26
1932,0,31
1933,0,40
1934,0,43
1935,0,34
1936,0,44
1937,0,43
1938,0,38
1939,0,29
1940,0,35
1941,0,43
1942,0,41
1943,0,39
1944,0,39
1945,0,41
1946,0,50
1947,0,61
1948,0,42
1949,0,48
1950,0,49
1951,0,48
1952,0,53
1953,0,36
1954,0,60
1955,0,60
1956,0,42
1957,0,46
1958,0,47
1959,0,50
1960,0,44
1961,0,51
1962,0,45
1963,0,53
1964,0,52
1965,0,30
1966,0,31
1967,0,40
1968,0,35
1969,0,36
1970,0,35
1971,0,24
1972,0,26
1973,0,24
1974,0,27
1975,0,18
1976,0,29
1977,0,18
1978,0,20
1979,0,11
1980,0,24
1981,0,25
1982,0,30
1983,0,35
1984,0,23
1985,0,27
1986,0,33
1987,0,22
1988,0,32
1989,0,37
1990,0,35
1991,22,35
1992,17,31
1993,25,29
1994,19,26
1995,16,46
1996,24,29
1997,15,20
1998,12,29
1999,11,25
2000,21,17
2001,17,22
2002,16,23
2003,9,28
2004,19,18
2005,12,19
2006,14,26
2007,15,23
2008,17,14
2009,23,22
2010,24,20
2011,23,23
2012,25,31
2013,19,32
2014,32,39
2015,49,36
2016,76,61
2017,95,39
2018,92,41
2019,114,52
