year,F,M
1880,0,5
1881,0,0
1882,0,0
1883,0,7
1884,0,5
1885,0,12
1886,0,0
1887,0,11
1888,0,10
1889,0,12
1890,0,16
1891,0,10
1892,0,31
1893,0,28
1894,0,28
1895,0,21
1896,0,37
1897,0,36
1898,0,27
1899,0,39
1900,0,41
1901,0,34
1902,0,50
1903,0,42
1904,0,40
1905,0,38
1906,0,45
1907,0,46
1908,0,45
1909,0,48
1910,0,60
1911,0,75
1912,0,146
1913,7,172
1914,0,232
1915,0,273
1916,10,328
1917,6,307
1918,8,312
1919,7,304
1920,5,277
1921,0,328
1922,5,299
1923,0,260
1924,7,282
1925,7,267
1926,5,264
1927,0,265
1928,0,234
1929,0,197
1930,5,211
1931,0,176
1932,0,158
1933,0,151
1934,0,149
1935,0,129
1936,0,133
1937,5,117
1938,0,91
1939,0,108
1940,0,121
1941,0,108
1942,0,130
1943,0,115
1944,5,94
1945,0,89
1946,5,92
1947,0,104
1948,0,87
1949,0,101
1950,0,82
1951,0,88
1952,0,87
1953,0,84
1954,0,92
1955,0,78
1956,0,91
1957,0,85
1958,0,86
1959,0,71
1960,0,75
1961,0,73
1962,0,79
1963,0,64
1964,0,57
1965,0,59
1966,0,56
1967,0,49
1968,0,47
1969,0,53
1970,0,55
1971,0,48
1972,0,53
1973,0,50
1974,5,37
1975,0,48
1976,0,47
1977,0,44
1978,0,47
1979,0,38
1980,0,35
1981,0,63
1982,0,57
1983,0,41
1984,0,48
1985,0,41
1986,0,38
1987,0,49
1988,5,39
1989,0,37
1990,0,49
1991,0,53
1992,0,47
1993,0,53
1994,0,41
1995,0,43
1996,0,24
1997,0,34
1998,0,34
1999,0,42
2000,0,52
2001,0,50
2002,0,41
2003,0,39
2004,0,44
2005,0,44
2006,0,47
2007,0,42
2008,0,48
2009,0,40
2010,0,46
2011,0,41
2012,0,42
2013,0,44
2014,0,45
2015,0,42
2016,0,42
2017,0,28
2018,0,61
2019,0,41
