year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,5,0
1889,0,0
1890,0,0
1891,8,0
1892,0,0
1893,6,0
1894,6,0
1895,0,0
1896,0,0
1897,5,0
1898,12,0
1899,5,0
1900,8,0
1901,5,0
1902,6,0
1903,0,0
1904,7,0
1905,8,0
1906,7,0
1907,0,0
1908,8,0
1909,11,0
1910,13,0
1911,6,0
1912,9,0
1913,18,0
1914,14,0
1915,26,0
1916,18,0
1917,15,0
1918,20,0
1919,19,0
1920,23,0
1921,23,0
1922,19,0
1923,28,0
1924,47,0
1925,33,0
1926,37,0
1927,36,0
1928,44,0
1929,30,0
1930,46,0
1931,30,0
1932,22,0
1933,21,0
1934,20,0
1935,22,0
1936,23,0
1937,18,0
1938,18,0
1939,17,0
1940,13,0
1941,11,0
1942,11,0
1943,22,0
1944,15,0
1945,15,0
1946,8,0
1947,15,0
1948,13,0
1949,14,0
1950,17,0
1951,21,0
1952,22,0
1953,17,0
1954,15,0
1955,19,0
1956,20,0
1957,10,0
1958,19,0
1959,14,0
1960,18,0
1961,29,0
1962,15,0
1963,15,0
1964,21,0
1965,12,0
1966,14,0
1967,9,0
1968,12,0
1969,15,0
1970,18,0
1971,10,0
1972,10,0
1973,5,0
1974,15,0
1975,9,0
1976,13,0
1977,20,0
1978,41,0
1979,29,0
1980,31,0
1981,29,0
1982,24,0
1983,22,0
1984,21,0
1985,25,0
1986,22,0
1987,15,0
1988,16,0
1989,28,0
1990,34,0
1991,36,0
1992,31,0
1993,21,0
1994,25,0
1995,22,0
1996,24,0
1997,17,0
1998,23,0
1999,15,0
2000,22,0
2001,18,0
2002,12,0
2003,17,0
2004,8,0
2005,9,0
2006,8,0
2007,7,0
2008,0,0
2009,9,0
2010,5,0
2011,5,0
2012,6,0
2013,8,0
2014,6,0
2015,6,0
2016,5,0
2017,0,0
2018,7,0
2019,5,0
