year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,6,0
1901,0,0
1902,5,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,5,0
1911,0,0
1912,5,0
1913,6,0
1914,0,0
1915,15,0
1916,6,0
1917,13,0
1918,9,0
1919,8,0
1920,10,0
1921,9,0
1922,10,0
1923,6,0
1924,8,0
1925,15,0
1926,10,0
1927,14,0
1928,18,0
1929,13,0
1930,18,0
1931,11,0
1932,14,0
1933,13,0
1934,8,0
1935,11,0
1936,11,0
1937,17,0
1938,9,0
1939,10,0
1940,10,0
1941,8,0
1942,0,0
1943,6,0
1944,12,0
1945,5,0
1946,10,0
1947,15,0
1948,9,0
1949,8,0
1950,16,0
1951,14,0
1952,17,0
1953,18,0
1954,10,0
1955,18,0
1956,17,0
1957,13,0
1958,25,0
1959,16,0
1960,19,0
1961,19,0
1962,11,0
1963,13,0
1964,16,0
1965,10,0
1966,8,0
1967,8,0
1968,18,0
1969,12,0
1970,17,0
1971,23,0
1972,33,0
1973,31,0
1974,18,0
1975,16,0
1976,31,0
1977,21,0
1978,19,0
1979,15,0
1980,17,0
1981,21,0
1982,14,0
1983,12,0
1984,11,0
1985,19,0
1986,12,0
1987,12,0
1988,9,0
1989,0,0
1990,8,0
1991,6,0
1992,0,0
1993,5,0
1994,8,0
1995,5,0
1996,0,0
1997,5,0
1998,0,0
1999,5,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
