year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,5,5
1919,0,5
1920,5,7
1921,8,0
1922,6,0
1923,0,6
1924,5,7
1925,7,0
1926,11,11
1927,6,6
1928,9,8
1929,9,7
1930,7,5
1931,9,0
1932,11,5
1933,11,0
1934,11,15
1935,10,10
1936,17,6
1937,14,7
1938,11,9
1939,10,15
1940,10,19
1941,10,13
1942,13,12
1943,7,11
1944,7,17
1945,6,9
1946,10,10
1947,7,11
1948,7,13
1949,0,13
1950,13,11
1951,0,6
1952,5,9
1953,9,10
1954,0,11
1955,0,13
1956,0,16
1957,0,12
1958,0,6
1959,0,8
1960,0,0
1961,0,7
1962,16,11
1963,0,6
1964,0,6
1965,0,0
1966,0,8
1967,0,8
1968,0,5
1969,0,0
1970,0,7
1971,0,8
1972,0,6
1973,0,0
1974,0,9
1975,0,8
1976,0,16
1977,0,9
1978,0,0
1979,0,8
1980,0,7
1981,0,9
1982,0,9
1983,0,6
1984,0,6
1985,0,6
1986,0,5
1987,0,5
1988,0,5
1989,0,5
1990,0,0
1991,0,5
1992,0,6
1993,0,0
1994,0,0
1995,0,0
1996,0,5
1997,0,5
1998,0,0
1999,0,0
2000,0,6
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
