year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,5,0
1913,0,0
1914,7,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,5,0
1921,8,0
1922,5,0
1923,0,0
1924,6,0
1925,5,0
1926,0,0
1927,0,0
1928,5,0
1929,0,0
1930,0,0
1931,6,0
1932,0,0
1933,9,0
1934,8,0
1935,6,0
1936,13,0
1937,13,0
1938,13,0
1939,13,0
1940,22,0
1941,31,0
1942,39,0
1943,26,0
1944,25,0
1945,27,0
1946,31,0
1947,30,0
1948,31,0
1949,29,0
1950,28,0
1951,27,0
1952,20,0
1953,24,0
1954,24,0
1955,12,0
1956,24,0
1957,15,0
1958,9,0
1959,14,0
1960,23,0
1961,15,0
1962,14,0
1963,9,0
1964,18,0
1965,16,0
1966,19,0
1967,17,0
1968,12,0
1969,10,0
1970,14,0
1971,5,0
1972,7,0
1973,8,0
1974,9,0
1975,8,0
1976,11,0
1977,7,0
1978,10,0
1979,9,0
1980,8,0
1981,7,0
1982,10,0
1983,8,0
1984,17,0
1985,6,0
1986,15,0
1987,12,0
1988,11,0
1989,12,0
1990,14,0
1991,0,0
1992,11,0
1993,14,0
1994,16,0
1995,10,0
1996,14,0
1997,9,0
1998,13,0
1999,9,0
2000,18,0
2001,14,0
2002,14,0
2003,11,0
2004,20,0
2005,9,0
2006,8,0
2007,12,0
2008,9,0
2009,11,0
2010,9,0
2011,5,0
2012,0,0
2013,13,0
2014,0,0
2015,6,0
2016,0,0
2017,13,0
2018,0,0
2019,10,0
