year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,5,0
1925,0,0
1926,0,0
1927,6,0
1928,7,0
1929,5,0
1930,5,0
1931,0,0
1932,6,0
1933,5,0
1934,8,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,5,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,5,0
1948,0,0
1949,7,0
1950,7,0
1951,5,0
1952,10,0
1953,7,0
1954,11,0
1955,15,0
1956,12,0
1957,16,0
1958,18,0
1959,19,0
1960,14,0
1961,24,0
1962,30,0
1963,29,0
1964,35,0
1965,26,0
1966,29,0
1967,51,0
1968,41,0
1969,38,0
1970,39,0
1971,59,0
1972,43,0
1973,43,0
1974,38,0
1975,53,0
1976,57,0
1977,58,0
1978,46,0
1979,42,0
1980,45,0
1981,39,0
1982,47,0
1983,54,0
1984,46,0
1985,31,0
1986,31,0
1987,30,0
1988,30,0
1989,38,0
1990,27,0
1991,31,0
1992,20,0
1993,30,0
1994,36,0
1995,26,0
1996,19,0
1997,19,0
1998,18,0
1999,14,0
2000,16,0
2001,10,0
2002,5,0
2003,9,0
2004,13,0
2005,12,0
2006,11,0
2007,5,0
2008,8,0
2009,9,0
2010,5,0
2011,7,0
2012,6,0
2013,11,0
2014,0,0
2015,0,0
2016,6,0
2017,0,0
2018,6,0
2019,0,0
