year,F,M
1880,0,0
1881,0,0
1882,5,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,17,0
1889,15,0
1890,9,0
1891,18,0
1892,14,0
1893,19,0
1894,31,0
1895,37,0
1896,33,0
1897,32,0
1898,38,0
1899,49,0
1900,57,0
1901,44,0
1902,61,0
1903,69,0
1904,78,0
1905,88,0
1906,94,0
1907,113,0
1908,105,0
1909,106,0
1910,140,0
1911,172,0
1912,213,0
1913,238,0
1914,341,0
1915,430,0
1916,451,0
1917,479,0
1918,517,0
1919,480,0
1920,513,0
1921,564,0
1922,574,0
1923,586,0
1924,578,0
1925,565,0
1926,524,0
1927,529,0
1928,500,0
1929,497,0
1930,457,0
1931,363,0
1932,384,0
1933,305,0
1934,275,0
1935,252,0
1936,233,0
1937,209,0
1938,209,0
1939,198,0
1940,196,0
1941,176,0
1942,196,0
1943,203,0
1944,141,0
1945,156,0
1946,154,0
1947,176,0
1948,172,0
1949,161,0
1950,183,0
1951,153,0
1952,175,0
1953,148,0
1954,141,0
1955,148,0
1956,183,0
1957,181,0
1958,189,0
1959,219,0
1960,213,0
1961,220,0
1962,252,0
1963,206,0
1964,225,0
1965,192,0
1966,195,0
1967,205,0
1968,182,0
1969,199,0
1970,176,0
1971,164,0
1972,148,0
1973,141,0
1974,142,0
1975,161,0
1976,134,0
1977,114,0
1978,116,0
1979,100,0
1980,132,0
1981,104,0
1982,107,0
1983,85,0
1984,67,5
1985,94,0
1986,72,0
1987,72,0
1988,78,0
1989,83,0
1990,81,0
1991,67,0
1992,78,0
1993,58,0
1994,65,0
1995,69,0
1996,63,0
1997,59,0
1998,55,0
1999,79,0
2000,56,0
2001,68,0
2002,78,0
2003,98,0
2004,110,0
2005,124,0
2006,124,0
2007,119,0
2008,113,0
2009,115,0
2010,94,0
2011,101,0
2012,87,0
2013,117,0
2014,123,0
2015,113,0
2016,117,0
2017,114,0
2018,115,0
2019,149,0
