year,Boys,Girls
1880,11,0
1881,7,0
1882,11,0
1883,7,0
1884,18,0
1885,11,0
1886,13,0
1887,12,0
1888,13,0
1889,15,0
1890,10,0
1891,13,0
1892,25,0
1893,21,0
1894,26,0
1895,27,0
1896,27,0
1897,15,0
1898,14,0
1899,24,0
1900,35,0
1901,31,0
1902,33,0
1903,29,0
1904,20,0
1905,41,0
1906,38,0
1907,37,0
1908,39,0
1909,43,0
1910,51,0
1911,34,0
1912,40,0
1913,38,0
1914,54,0
1915,54,0
1916,65,0
1917,70,0
1918,56,0
1919,68,0
1920,67,0
1921,52,0
1922,61,0
1923,69,0
1924,68,0
1925,53,0
1926,51,0
1927,64,0
1928,46,0
1929,51,0
1930,48,0
1931,41,0
1932,37,0
1933,43,0
1934,21,0
1935,30,0
1936,35,0
1937,43,0
1938,46,0
1939,31,0
1940,46,0
1941,24,0
1942,40,0
1943,36,0
1944,30,0
1945,30,0
1946,31,0
1947,41,0
1948,32,0
1949,21,0
1950,34,0
1951,33,0
1952,29,0
1953,35,0
1954,25,0
1955,29,0
1956,35,0
1957,25,0
1958,36,0
1959,40,0
1960,39,0
1961,22,0
1962,18,0
1963,18,0
1964,14,0
1965,22,0
1966,20,0
1967,8,0
1968,9,0
1969,8,0
1970,14,0
1971,8,0
1972,5,0
1973,12,0
1974,9,0
1975,6,0
1976,0,0
1977,11,0
1978,0,0
1979,9,0
1980,0,0
1981,0,0
1982,0,0
1983,5,0
1984,10,0
1985,6,0
1986,6,0
1987,11,0
1988,12,0
1989,8,0
1990,6,0
1991,7,0
1992,9,0
1993,14,0
1994,15,0
1995,6,0
1996,9,0
1997,12,0
1998,12,0
1999,7,0
2000,24,0
2001,21,0
2002,19,0
2003,17,0
2004,14,0
2005,13,0
2006,18,0
2007,26,0
2008,23,0
2009,36,0
2010,26,0
2011,39,0
2012,40,0
2013,37,0
2014,48,0
2015,41,0
2016,52,0
2017,48,0
2018,26,0
2019,30,0
