year,Boys,Girls
1880,0,14
1881,0,9
1882,0,13
1883,0,15
1884,0,15
1885,0,8
1886,0,12
1887,0,11
1888,0,17
1889,0,25
1890,0,17
1891,0,14
1892,0,10
1893,0,15
1894,0,28
1895,0,16
1896,0,20
1897,0,13
1898,0,20
1899,0,12
1900,0,25
1901,0,11
1902,0,11
1903,0,17
1904,0,21
1905,5,16
1906,0,19
1907,0,21
1908,0,24
1909,0,20
1910,0,15
1911,0,20
1912,0,51
1913,11,50
1914,8,67
1915,13,94
1916,16,160
1917,9,110
1918,18,106
1919,14,100
1920,11,118
1921,15,100
1922,23,91
1923,18,98
1924,20,92
1925,13,88
1926,14,73
1927,19,90
1928,15,84
1929,10,93
1930,7,89
1931,25,82
1932,10,91
1933,14,69
1934,13,81
1935,6,73
1936,12,68
1937,13,65
1938,8,80
1939,14,62
1940,8,86
1941,11,78
1942,18,82
1943,13,75
1944,17,72
1945,8,66
1946,8,68
1947,11,87
1948,11,73
1949,15,64
1950,10,57
1951,15,82
1952,19,63
1953,17,61
1954,12,78
1955,7,63
1956,7,62
1957,15,42
1958,10,57
1959,10,39
1960,19,60
1961,10,46
1962,14,43
1963,11,44
1964,8,39
1965,12,43
1966,0,46
1967,7,22
1968,11,29
1969,11,26
1970,12,35
1971,0,38
1972,8,29
1973,6,29
1974,6,25
1975,6,21
1976,5,23
1977,0,28
1978,5,16
1979,9,21
1980,0,24
1981,7,27
1982,5,21
1983,6,27
1984,0,14
1985,5,17
1986,0,14
1987,0,12
1988,0,27
1989,0,19
1990,0,15
1991,0,10
1992,7,19
1993,5,14
1994,6,6
1995,0,9
1996,0,11
1997,0,10
1998,0,10
1999,0,5
2000,0,10
2001,0,9
2002,0,13
2003,0,14
2004,0,11
2005,0,5
2006,0,7
2007,0,11
2008,0,12
2009,0,6
2010,0,0
2011,0,5
2012,0,8
2013,0,0
2014,0,6
2015,0,0
2016,0,5
2017,0,6
2018,0,5
2019,0,0
