year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,5
1914,0,0
1915,0,8
1916,0,11
1917,0,10
1918,0,11
1919,0,9
1920,0,20
1921,0,22
1922,0,15
1923,0,13
1924,0,17
1925,0,25
1926,0,27
1927,0,27
1928,0,30
1929,0,25
1930,0,29
1931,0,42
1932,0,35
1933,0,48
1934,0,30
1935,0,48
1936,0,45
1937,0,43
1938,0,50
1939,0,43
1940,0,49
1941,0,37
1942,0,31
1943,0,37
1944,0,41
1945,0,43
1946,0,51
1947,0,32
1948,0,32
1949,0,38
1950,0,36
1951,0,47
1952,0,39
1953,0,44
1954,0,50
1955,0,43
1956,0,48
1957,0,59
1958,0,54
1959,0,52
1960,0,52
1961,0,49
1962,0,48
1963,0,73
1964,0,51
1965,0,58
1966,0,57
1967,0,60
1968,0,44
1969,0,46
1970,0,47
1971,0,39
1972,0,42
1973,0,28
1974,0,31
1975,0,18
1976,0,25
1977,0,8
1978,0,21
1979,0,26
1980,0,24
1981,0,26
1982,0,33
1983,0,26
1984,0,29
1985,0,20
1986,0,37
1987,0,30
1988,0,26
1989,0,26
1990,0,32
1991,0,31
1992,0,37
1993,0,35
1994,0,34
1995,0,30
1996,0,35
1997,0,22
1998,0,21
1999,0,20
2000,0,21
2001,0,35
2002,0,30
2003,0,24
2004,0,27
2005,0,24
2006,0,36
2007,0,38
2008,0,39
2009,0,35
2010,0,48
2011,0,25
2012,0,42
2013,0,30
2014,0,26
2015,0,19
2016,0,28
2017,0,27
2018,0,19
2019,0,20
