year,Boys,Girls
1880,0,8
1881,0,0
1882,0,7
1883,0,0
1884,0,0
1885,0,9
1886,0,6
1887,0,8
1888,0,7
1889,0,0
1890,0,9
1891,0,7
1892,0,6
1893,0,8
1894,0,13
1895,0,10
1896,0,7
1897,0,5
1898,0,9
1899,0,6
1900,0,7
1901,0,6
1902,0,0
1903,0,0
1904,0,9
1905,0,7
1906,0,0
1907,0,10
1908,0,8
1909,0,7
1910,0,15
1911,0,13
1912,0,21
1913,0,42
1914,0,49
1915,0,71
1916,0,65
1917,0,69
1918,0,85
1919,0,88
1920,0,86
1921,0,76
1922,0,77
1923,0,86
1924,0,81
1925,0,90
1926,0,69
1927,0,72
1928,0,60
1929,0,59
1930,0,57
1931,0,67
1932,0,72
1933,0,62
1934,0,51
1935,0,58
1936,0,60
1937,0,62
1938,0,48
1939,0,72
1940,0,44
1941,0,49
1942,0,56
1943,0,59
1944,0,49
1945,0,50
1946,0,47
1947,0,56
1948,0,53
1949,0,46
1950,0,41
1951,0,52
1952,0,57
1953,0,55
1954,0,33
1955,0,43
1956,0,45
1957,0,40
1958,0,47
1959,0,40
1960,0,41
1961,0,30
1962,0,28
1963,0,29
1964,0,36
1965,0,40
1966,0,36
1967,0,37
1968,0,32
1969,0,30
1970,0,37
1971,0,47
1972,0,36
1973,0,32
1974,0,50
1975,0,32
1976,0,32
1977,0,34
1978,0,42
1979,0,44
1980,0,52
1981,0,55
1982,0,43
1983,0,51
1984,0,49
1985,0,58
1986,0,71
1987,0,54
1988,0,76
1989,0,81
1990,0,137
1991,5,113
1992,9,121
1993,11,156
1994,16,195
1995,13,224
1996,14,278
1997,14,279
1998,12,353
1999,25,356
2000,25,371
2001,24,452
2002,28,463
2003,21,486
2004,23,483
2005,19,456
2006,27,469
2007,15,515
2008,31,568
2009,27,518
2010,14,428
2011,20,394
2012,16,421
2013,27,338
2014,17,352
2015,17,311
2016,22,246
2017,11,262
2018,19,261
2019,26,237
