year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,5,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,5,0
1892,5,0
1893,0,0
1894,8,0
1895,7,0
1896,9,0
1897,5,0
1898,7,0
1899,11,0
1900,10,0
1901,5,0
1902,7,0
1903,13,0
1904,9,0
1905,18,0
1906,12,0
1907,8,0
1908,17,0
1909,11,0
1910,16,0
1911,19,0
1912,13,0
1913,17,0
1914,23,0
1915,31,0
1916,23,0
1917,32,0
1918,36,0
1919,35,0
1920,40,0
1921,35,0
1922,35,0
1923,39,0
1924,37,0
1925,40,0
1926,35,0
1927,36,0
1928,28,0
1929,31,0
1930,29,0
1931,30,0
1932,17,0
1933,18,0
1934,32,0
1935,19,0
1936,15,0
1937,24,0
1938,18,0
1939,19,0
1940,12,0
1941,21,0
1942,17,0
1943,17,0
1944,13,0
1945,15,0
1946,11,0
1947,20,0
1948,11,0
1949,12,0
1950,15,0
1951,14,0
1952,9,0
1953,11,0
1954,10,0
1955,14,0
1956,17,0
1957,8,0
1958,10,0
1959,16,0
1960,11,0
1961,11,0
1962,6,0
1963,5,0
1964,0,0
1965,11,0
1966,5,0
1967,5,0
1968,18,0
1969,7,0
1970,0,0
1971,12,0
1972,11,0
1973,5,0
1974,0,0
1975,0,0
1976,0,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,7,0
1993,0,0
1994,0,0
1995,0,0
1996,5,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,8,0
2005,0,0
2006,6,0
2007,0,0
2008,0,0
2009,5,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,6,0
2017,0,0
2018,6,0
2019,6,0
