year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,5
1910,0,5
1911,0,6
1912,0,8
1913,0,9
1914,0,9
1915,5,28
1916,0,14
1917,0,9
1918,6,13
1919,6,15
1920,0,10
1921,0,13
1922,12,9
1923,11,18
1924,9,17
1925,6,16
1926,6,19
1927,7,20
1928,8,19
1929,10,25
1930,9,22
1931,9,27
1932,14,22
1933,14,34
1934,10,32
1935,11,29
1936,13,41
1937,14,41
1938,15,43
1939,14,42
1940,11,45
1941,10,37
1942,12,50
1943,9,49
1944,11,37
1945,15,41
1946,8,64
1947,12,87
1948,11,83
1949,10,63
1950,21,72
1951,17,83
1952,23,90
1953,22,90
1954,21,123
1955,20,113
1956,31,111
1957,24,131
1958,25,142
1959,12,140
1960,17,135
1961,26,90
1962,11,109
1963,17,122
1964,0,100
1965,13,105
1966,11,76
1967,8,72
1968,15,81
1969,8,77
1970,7,80
1971,0,61
1972,0,50
1973,5,30
1974,0,43
1975,0,38
1976,0,33
1977,0,24
1978,0,31
1979,0,37
1980,0,20
1981,0,21
1982,0,10
1983,0,16
1984,0,27
1985,0,25
1986,0,18
1987,0,25
1988,0,18
1989,0,21
1990,0,22
1991,0,27
1992,0,14
1993,0,18
1994,0,15
1995,0,11
1996,0,16
1997,0,15
1998,0,12
1999,0,17
2000,0,12
2001,0,9
2002,0,9
2003,0,9
2004,0,5
2005,0,15
2006,0,13
2007,0,13
2008,0,10
2009,0,9
2010,0,10
2011,0,5
2012,0,6
2013,0,15
2014,0,11
2015,0,7
2016,0,12
2017,0,6
2018,0,8
2019,0,9
