year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,5
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,7
1937,0,0
1938,0,6
1939,0,5
1940,0,0
1941,0,0
1942,0,0
1943,0,6
1944,0,5
1945,0,0
1946,0,6
1947,0,7
1948,0,6
1949,0,0
1950,0,6
1951,0,5
1952,0,7
1953,0,6
1954,0,21
1955,0,7
1956,0,8
1957,0,9
1958,0,9
1959,0,14
1960,0,17
1961,0,17
1962,0,16
1963,0,15
1964,0,19
1965,0,21
1966,0,26
1967,0,27
1968,0,17
1969,0,29
1970,0,32
1971,0,40
1972,0,36
1973,0,32
1974,0,27
1975,0,30
1976,0,39
1977,0,45
1978,0,40
1979,0,34
1980,0,32
1981,0,38
1982,0,34
1983,0,33
1984,0,35
1985,0,20
1986,0,22
1987,0,25
1988,0,35
1989,0,26
1990,0,29
1991,0,34
1992,0,41
1993,0,22
1994,0,28
1995,0,19
1996,0,35
1997,0,22
1998,0,14
1999,0,18
2000,0,20
2001,0,22
2002,0,19
2003,0,24
2004,0,23
2005,0,17
2006,0,28
2007,0,31
2008,0,25
2009,0,24
2010,0,23
2011,0,25
2012,0,22
2013,0,13
2014,0,13
2015,0,10
2016,0,9
2017,0,7
2018,0,10
2019,0,13
