year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,6,0
1915,7,0
1916,16,0
1917,17,0
1918,30,0
1919,17,0
1920,28,0
1921,38,0
1922,65,0
1923,59,0
1924,71,0
1925,102,0
1926,91,0
1927,125,0
1928,120,0
1929,112,0
1930,124,0
1931,107,0
1932,109,0
1933,110,0
1934,96,0
1935,99,0
1936,112,0
1937,119,0
1938,155,0
1939,150,0
1940,135,0
1941,177,0
1942,166,0
1943,227,0
1944,158,0
1945,169,0
1946,209,0
1947,208,0
1948,193,0
1949,200,0
1950,171,0
1951,162,0
1952,139,0
1953,146,0
1954,122,0
1955,151,0
1956,167,0
1957,193,0
1958,231,0
1959,185,0
1960,152,0
1961,185,0
1962,158,0
1963,132,0
1964,146,0
1965,132,0
1966,120,0
1967,114,0
1968,84,0
1969,95,0
1970,76,0
1971,76,0
1972,54,0
1973,56,0
1974,53,0
1975,39,0
1976,32,0
1977,40,0
1978,30,0
1979,47,0
1980,19,0
1981,30,0
1982,33,0
1983,15,0
1984,23,0
1985,25,0
1986,18,0
1987,23,0
1988,23,0
1989,18,0
1990,23,0
1991,16,0
1992,22,0
1993,15,0
1994,24,0
1995,23,0
1996,13,0
1997,16,0
1998,14,0
1999,10,0
2000,25,0
2001,19,0
2002,19,0
2003,18,0
2004,17,0
2005,29,0
2006,21,0
2007,21,0
2008,26,0
2009,24,0
2010,25,0
2011,25,0
2012,29,0
2013,17,0
2014,16,0
2015,15,0
2016,19,0
2017,42,0
2018,19,0
2019,25,0
