year,F,M
1880,0,0
1881,0,6
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,5
1911,0,5
1912,0,6
1913,0,8
1914,0,18
1915,0,21
1916,0,14
1917,0,13
1918,0,28
1919,0,12
1920,0,25
1921,0,18
1922,0,23
1923,0,28
1924,0,24
1925,0,23
1926,0,19
1927,0,20
1928,0,24
1929,0,18
1930,0,15
1931,0,23
1932,0,18
1933,0,17
1934,0,18
1935,0,20
1936,0,26
1937,0,23
1938,0,27
1939,0,21
1940,0,31
1941,0,20
1942,0,32
1943,0,29
1944,0,28
1945,0,17
1946,0,28
1947,0,32
1948,0,33
1949,0,19
1950,0,25
1951,0,37
1952,0,22
1953,0,38
1954,0,27
1955,0,30
1956,0,33
1957,0,29
1958,0,22
1959,0,25
1960,0,28
1961,0,24
1962,0,20
1963,0,15
1964,0,17
1965,0,18
1966,0,16
1967,0,13
1968,0,21
1969,0,16
1970,0,12
1971,0,16
1972,0,16
1973,0,17
1974,0,12
1975,0,14
1976,0,11
1977,0,15
1978,0,0
1979,0,16
1980,0,18
1981,0,12
1982,0,9
1983,0,20
1984,0,8
1985,0,9
1986,0,16
1987,0,14
1988,0,17
1989,0,25
1990,0,14
1991,0,20
1992,0,25
1993,0,25
1994,0,24
1995,0,27
1996,0,38
1997,0,25
1998,0,28
1999,0,33
2000,0,35
2001,0,22
2002,0,25
2003,0,35
2004,0,34
2005,0,38
2006,0,33
2007,0,35
2008,0,37
2009,0,50
2010,0,56
2011,0,58
2012,0,54
2013,0,62
2014,0,75
2015,0,70
2016,5,75
2017,0,60
2018,0,58
2019,0,54
