year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,0,0
1949,0,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,0,0
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,0
1961,0,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,0
1973,0,0
1974,0,0
1975,0,5
1976,0,0
1977,0,0
1978,0,0
1979,0,5
1980,0,5
1981,0,0
1982,0,10
1983,0,6
1984,0,9
1985,0,6
1986,0,19
1987,0,19
1988,0,30
1989,0,49
1990,0,80
1991,0,222
1992,0,341
1993,9,295
1994,5,300
1995,5,270
1996,0,236
1997,6,287
1998,6,312
1999,0,300
2000,0,265
2001,5,260
2002,7,256
2003,30,297
2004,18,306
2005,25,272
2006,9,269
2007,12,254
2008,29,241
2009,21,282
2010,24,200
2011,19,171
2012,16,148
2013,11,129
2014,13,142
2015,8,118
2016,9,103
2017,17,68
2018,14,76
2019,8,50
