year,F,M
1880,5,0
1881,9,0
1882,10,0
1883,15,0
1884,9,0
1885,5,0
1886,11,0
1887,12,0
1888,14,0
1889,12,0
1890,17,0
1891,10,0
1892,16,0
1893,16,0
1894,21,0
1895,13,0
1896,17,0
1897,18,0
1898,20,0
1899,14,0
1900,36,0
1901,21,0
1902,26,0
1903,20,0
1904,28,0
1905,27,0
1906,30,0
1907,30,0
1908,32,0
1909,37,0
1910,52,0
1911,57,0
1912,77,0
1913,66,0
1914,107,5
1915,123,0
1916,137,0
1917,130,5
1918,125,0
1919,147,6
1920,165,0
1921,201,0
1922,180,0
1923,199,0
1924,223,0
1925,204,0
1926,203,0
1927,237,0
1928,242,0
1929,226,7
1930,242,5
1931,220,0
1932,187,0
1933,180,5
1934,170,0
1935,160,0
1936,163,0
1937,144,0
1938,138,0
1939,126,0
1940,116,0
1941,117,0
1942,111,0
1943,117,0
1944,100,0
1945,89,0
1946,91,0
1947,81,0
1948,95,0
1949,88,0
1950,104,0
1951,141,0
1952,150,0
1953,136,0
1954,140,0
1955,121,0
1956,154,0
1957,132,0
1958,347,0
1959,251,0
1960,192,0
1961,168,0
1962,136,0
1963,92,0
1964,106,0
1965,86,0
1966,56,0
1967,55,0
1968,52,0
1969,44,0
1970,44,0
1971,59,0
1972,38,0
1973,41,0
1974,37,0
1975,32,0
1976,24,0
1977,23,0
1978,21,0
1979,24,0
1980,23,0
1981,15,0
1982,18,0
1983,11,0
1984,11,0
1985,11,0
1986,11,0
1987,16,0
1988,8,0
1989,16,0
1990,6,0
1991,8,0
1992,13,0
1993,11,0
1994,10,0
1995,14,0
1996,7,0
1997,14,0
1998,11,0
1999,9,0
2000,11,0
2001,10,0
2002,7,0
2003,17,0
2004,17,0
2005,12,0
2006,20,0
2007,11,0
2008,18,0
2009,31,0
2010,24,0
2011,26,0
2012,35,0
2013,36,0
2014,35,0
2015,60,0
2016,46,0
2017,43,0
2018,49,0
2019,43,0
