year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,5
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,5
1900,0,5
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,6
1909,0,0
1910,0,6
1911,0,5
1912,0,21
1913,0,26
1914,0,28
1915,0,30
1916,0,19
1917,0,27
1918,0,37
1919,0,42
1920,0,29
1921,0,40
1922,0,36
1923,0,47
1924,0,46
1925,0,41
1926,0,54
1927,0,50
1928,0,29
1929,0,31
1930,0,28
1931,0,31
1932,0,23
1933,0,24
1934,0,28
1935,0,22
1936,0,17
1937,0,24
1938,0,22
1939,0,17
1940,0,15
1941,0,20
1942,0,23
1943,0,32
1944,0,27
1945,0,14
1946,0,15
1947,0,18
1948,0,23
1949,0,30
1950,0,23
1951,0,23
1952,0,20
1953,0,26
1954,0,25
1955,0,29
1956,0,23
1957,0,26
1958,0,27
1959,0,30
1960,0,39
1961,0,22
1962,0,34
1963,0,28
1964,0,29
1965,0,21
1966,0,26
1967,0,28
1968,0,28
1969,0,22
1970,0,26
1971,0,31
1972,0,27
1973,0,18
1974,0,36
1975,0,23
1976,0,21
1977,0,23
1978,0,23
1979,0,23
1980,0,19
1981,0,27
1982,0,26
1983,0,32
1984,0,28
1985,0,22
1986,0,17
1987,0,36
1988,0,23
1989,0,25
1990,0,27
1991,0,31
1992,0,24
1993,0,26
1994,0,26
1995,0,25
1996,0,31
1997,0,23
1998,0,31
1999,0,20
2000,0,33
2001,0,28
2002,0,34
2003,0,33
2004,0,26
2005,0,40
2006,0,32
2007,0,28
2008,0,37
2009,0,31
2010,0,31
2011,0,20
2012,0,26
2013,0,23
2014,0,26
2015,0,28
2016,0,31
2017,0,17
2018,0,30
2019,0,24
