year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,9,0
1938,88,0
1939,72,0
1940,38,0
1941,65,0
1942,57,0
1943,67,0
1944,67,0
1945,93,0
1946,136,0
1947,131,0
1948,112,0
1949,115,0
1950,96,0
1951,122,0
1952,181,0
1953,181,0
1954,166,0
1955,187,0
1956,221,0
1957,191,0
1958,157,0
1959,209,0
1960,313,0
1961,665,0
1962,616,0
1963,689,5
1964,1053,0
1965,1305,10
1966,1316,6
1967,1618,7
1968,2407,13
1969,3172,15
1970,3371,28
1971,3717,30
1972,4199,34
1973,5649,53
1974,6629,57
1975,6416,46
1976,7361,57
1977,7616,60
1978,7983,53
1979,7981,71
1980,8846,81
1981,10036,74
1982,10208,76
1983,10635,68
1984,15670,85
1985,15410,105
1986,14943,85
1987,17006,76
1988,16253,69
1989,15366,117
1990,14336,72
1991,13617,43
1992,14099,42
1993,12987,39
1994,12448,38
1995,10651,32
1996,9285,24
1997,8033,25
1998,7368,30
1999,6754,23
2000,6088,19
2001,4789,10
2002,4205,15
2003,3863,14
2004,3529,32
2005,3134,8
2006,2897,11
2007,2773,8
2008,2396,8
2009,1932,0
2010,1605,7
2011,1499,6
2012,1374,8
2013,1237,0
2014,1243,0
2015,1088,0
2016,993,0
2017,914,0
2018,815,0
2019,733,0
