year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,6
1930,0,5
1931,0,8
1932,0,12
1933,0,12
1934,0,16
1935,6,14
1936,0,7
1937,0,11
1938,0,50
1939,0,39
1940,0,13
1941,0,23
1942,6,15
1943,0,18
1944,5,26
1945,0,21
1946,0,25
1947,0,28
1948,0,16
1949,5,16
1950,0,20
1951,0,23
1952,5,18
1953,10,26
1954,12,27
1955,6,28
1956,10,23
1957,9,67
1958,12,215
1959,11,128
1960,12,189
1961,19,233
1962,18,265
1963,18,314
1964,18,272
1965,25,284
1966,26,330
1967,32,360
1968,37,465
1969,42,532
1970,53,555
1971,46,496
1972,30,416
1973,21,411
1974,32,396
1975,43,455
1976,27,377
1977,27,371
1978,22,364
1979,25,311
1980,19,272
1981,27,260
1982,19,220
1983,20,245
1984,18,255
1985,16,251
1986,12,222
1987,13,269
1988,16,257
1989,21,341
1990,17,351
1991,0,298
1992,11,366
1993,9,387
1994,20,357
1995,0,335
1996,11,329
1997,19,285
1998,13,257
1999,14,277
2000,19,247
2001,13,221
2002,11,200
2003,6,201
2004,13,209
2005,15,180
2006,7,186
2007,7,192
2008,6,167
2009,13,169
2010,15,180
2011,16,142
2012,8,159
2013,8,160
2014,16,163
2015,9,139
2016,13,142
2017,10,143
2018,10,129
2019,11,158
