year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,6,0
1914,0,0
1915,5,0
1916,0,0
1917,6,0
1918,9,0
1919,7,0
1920,6,0
1921,5,0
1922,5,0
1923,11,0
1924,7,0
1925,0,0
1926,8,0
1927,7,0
1928,7,0
1929,8,0
1930,8,0
1931,5,0
1932,0,0
1933,7,0
1934,7,0
1935,5,0
1936,0,0
1937,0,0
1938,7,0
1939,8,0
1940,11,0
1941,0,0
1942,8,12
1943,8,9
1944,9,5
1945,10,0
1946,10,0
1947,9,5
1948,12,0
1949,13,0
1950,16,0
1951,23,5
1952,37,0
1953,24,0
1954,24,0
1955,36,0
1956,49,0
1957,49,0
1958,50,0
1959,44,0
1960,47,0
1961,49,0
1962,69,0
1963,50,0
1964,62,0
1965,44,0
1966,30,0
1967,28,0
1968,31,0
1969,41,0
1970,37,0
1971,44,0
1972,51,0
1973,28,0
1974,43,0
1975,23,0
1976,27,0
1977,21,0
1978,25,0
1979,31,0
1980,18,0
1981,28,0
1982,24,0
1983,15,0
1984,12,0
1985,8,0
1986,18,0
1987,18,0
1988,19,0
1989,8,0
1990,6,0
1991,9,0
1992,15,0
1993,5,0
1994,5,0
1995,14,0
1996,6,0
1997,15,0
1998,7,0
1999,8,0
2000,9,0
2001,5,0
2002,6,0
2003,6,0
2004,12,0
2005,5,0
2006,7,0
2007,12,0
2008,0,0
2009,8,0
2010,5,0
2011,8,0
2012,0,0
2013,0,0
2014,5,0
2015,5,0
2016,5,0
2017,0,0
2018,0,0
2019,0,0
