year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,5
1888,0,7
1889,0,13
1890,0,16
1891,0,9
1892,0,8
1893,0,8
1894,0,17
1895,0,28
1896,0,63
1897,13,158
1898,104,1115
1899,24,499
1900,9,345
1901,7,137
1902,5,136
1903,7,140
1904,0,97
1905,0,99
1906,6,83
1907,5,93
1908,0,99
1909,0,91
1910,0,87
1911,0,107
1912,6,166
1913,7,172
1914,7,205
1915,0,286
1916,6,357
1917,8,417
1918,20,556
1919,14,607
1920,11,619
1921,16,762
1922,13,714
1923,18,762
1924,11,773
1925,18,798
1926,15,767
1927,14,720
1928,13,675
1929,17,634
1930,18,653
1931,11,597
1932,13,583
1933,12,520
1934,11,514
1935,12,503
1936,6,500
1937,9,479
1938,7,501
1939,5,478
1940,9,542
1941,5,476
1942,7,506
1943,0,566
1944,5,653
1945,0,478
1946,5,522
1947,0,553
1948,0,615
1949,7,461
1950,6,393
1951,0,418
1952,0,420
1953,0,390
1954,0,392
1955,0,402
1956,5,389
1957,0,366
1958,0,330
1959,0,329
1960,0,316
1961,0,302
1962,0,280
1963,0,290
1964,0,281
1965,0,271
1966,0,235
1967,0,207
1968,0,225
1969,0,217
1970,0,228
1971,0,220
1972,0,182
1973,0,149
1974,0,159
1975,0,164
1976,0,134
1977,0,139
1978,0,118
1979,0,142
1980,0,135
1981,0,105
1982,0,108
1983,0,99
1984,0,93
1985,0,67
1986,0,88
1987,0,74
1988,0,76
1989,0,77
1990,0,65
1991,0,62
1992,0,68
1993,0,51
1994,0,44
1995,0,36
1996,0,50
1997,0,37
1998,0,50
1999,0,29
2000,0,32
2001,0,24
2002,0,33
2003,0,30
2004,0,38
2005,0,30
2006,0,27
2007,0,42
2008,0,36
2009,0,25
2010,0,20
2011,0,21
2012,0,32
2013,0,28
2014,0,16
2015,0,17
2016,0,16
2017,0,28
2018,0,26
2019,0,28
