year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,7,0
1939,9,0
1940,10,0
1941,6,0
1942,10,0
1943,7,0
1944,5,0
1945,11,0
1946,22,0
1947,16,0
1948,15,0
1949,32,0
1950,15,0
1951,24,0
1952,32,0
1953,29,0
1954,28,0
1955,52,0
1956,34,0
1957,43,0
1958,36,0
1959,28,0
1960,65,0
1961,68,0
1962,73,0
1963,82,0
1964,104,0
1965,103,0
1966,105,0
1967,133,0
1968,162,0
1969,153,0
1970,172,0
1971,174,0
1972,166,5
1973,221,0
1974,265,0
1975,231,0
1976,237,5
1977,228,6
1978,226,10
1979,222,7
1980,218,0
1981,221,0
1982,208,8
1983,215,0
1984,241,5
1985,219,0
1986,222,0
1987,202,0
1988,171,0
1989,144,0
1990,127,0
1991,127,0
1992,127,0
1993,104,0
1994,92,0
1995,79,0
1996,74,0
1997,54,0
1998,52,0
1999,41,0
2000,56,0
2001,37,0
2002,38,0
2003,36,0
2004,32,0
2005,29,0
2006,26,0
2007,33,0
2008,26,0
2009,22,0
2010,14,0
2011,22,0
2012,13,0
2013,16,0
2014,15,0
2015,9,0
2016,16,0
2017,12,0
2018,8,0
2019,5,0
