year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,6,0
1920,0,0
1921,0,0
1922,8,0
1923,0,0
1924,8,0
1925,5,0
1926,5,0
1927,0,0
1928,7,0
1929,9,0
1930,8,0
1931,9,0
1932,14,0
1933,16,0
1934,13,0
1935,12,0
1936,22,0
1937,230,0
1938,231,0
1939,169,0
1940,183,0
1941,139,0
1942,169,0
1943,168,0
1944,136,0
1945,151,0
1946,140,0
1947,150,0
1948,134,0
1949,135,0
1950,151,0
1951,150,0
1952,155,0
1953,141,0
1954,209,0
1955,196,0
1956,218,0
1957,240,0
1958,287,0
1959,330,0
1960,428,0
1961,516,0
1962,599,0
1963,525,0
1964,574,0
1965,575,0
1966,529,0
1967,561,0
1968,584,0
1969,583,0
1970,598,5
1971,432,0
1972,368,0
1973,311,0
1974,267,0
1975,217,0
1976,193,0
1977,203,0
1978,157,0
1979,184,0
1980,177,0
1981,179,0
1982,154,0
1983,160,0
1984,119,0
1985,130,0
1986,130,0
1987,83,0
1988,95,0
1989,94,0
1990,83,0
1991,78,0
1992,58,0
1993,71,0
1994,66,0
1995,47,0
1996,37,0
1997,39,0
1998,32,0
1999,25,0
2000,34,0
2001,25,0
2002,17,0
2003,21,0
2004,14,0
2005,12,0
2006,14,0
2007,10,0
2008,11,0
2009,11,0
2010,8,0
2011,10,0
2012,15,0
2013,5,0
2014,0,0
2015,0,0
2016,5,0
2017,6,0
2018,6,0
2019,7,0
