year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,0
1921,0,0
1922,0,0
1923,0,0
1924,0,0
1925,0,0
1926,0,0
1927,0,0
1928,0,0
1929,0,0
1930,0,0
1931,0,0
1932,0,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,0,0
1938,0,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,0,0
1946,0,0
1947,0,0
1948,5,0
1949,5,0
1950,0,0
1951,5,0
1952,0,0
1953,0,5
1954,0,0
1955,49,0
1956,43,11
1957,21,0
1958,18,0
1959,16,6
1960,12,0
1961,9,0
1962,9,0
1963,12,0
1964,10,0
1965,15,0
1966,9,0
1967,10,0
1968,11,0
1969,20,0
1970,19,0
1971,13,0
1972,24,0
1973,23,0
1974,14,0
1975,13,0
1976,13,0
1977,17,0
1978,10,0
1979,14,0
1980,10,0
1981,7,0
1982,27,0
1983,10,0
1984,18,0
1985,21,6
1986,20,0
1987,34,0
1988,24,0
1989,39,0
1990,23,0
1991,16,0
1992,30,0
1993,51,0
1994,49,0
1995,35,5
1996,28,0
1997,39,0
1998,34,0
1999,35,0
2000,41,0
2001,30,0
2002,32,5
2003,42,0
2004,45,0
2005,49,0
2006,54,5
2007,86,5
2008,86,7
2009,85,7
2010,68,5
2011,66,0
2012,77,0
2013,61,0
2014,76,5
2015,84,0
2016,80,0
2017,68,0
2018,72,0
2019,87,5
